"iso_code3","category","Sex","Language","Location","mlevel1_m","mlevel1_se","mlevel1_no","year","grade","level","survey","rlevel1_m","rlevel1_se","rlevel1_no","Wealth","slevel1_m","slevel1_se","slevel1_no","COUNTRY","iso_num"
"COG","Sex & Language & Location","Male","No","Urban",0.6623,0.1405,22,2014,2,"Primary","PASEC",,,,,,,,"Congo",178
"COG","Sex & Language & Location","Male","No","Rural",0.606,0.0797,115,2014,2,"Primary","PASEC",,,,,,,,"Congo",178
"COG","Sex & Language & Location","Female","Yes","Urban",0.8854,0.022,159,2014,2,"Primary","PASEC",,,,,,,,"Congo",178
"COG","Sex & Language & Location","Female","Yes","Rural",0.7295,0.091,38,2014,2,"Primary","PASEC",,,,,,,,"Congo",178
"COG","Sex & Language & Location","Female","No","Urban",0.6576,0.1907,17,2014,2,"Primary","PASEC",,,,,,,,"Congo",178
"COG","Sex & Language & Location","Female","No","Rural",0.5712,0.0623,115,2014,2,"Primary","PASEC",,,,,,,,"Congo",178
"NER","Sex & Language & Location","Male","Yes","Urban",0.7677,0.1284,15,2014,2,"Primary","PASEC",,,,,,,,"Niger",562
"NER","Sex & Language & Location","Male","Yes","Rural",0.5772,0.1045,17,2014,2,"Primary","PASEC",,,,,,,,"Niger",562
"NER","Sex & Language & Location","Male","No","Urban",0.3639,0.0852,31,2014,2,"Primary","PASEC",,,,,,,,"Niger",562
"NER","Sex & Language & Location","Male","No","Rural",0.2495,0.0387,74,2014,2,"Primary","PASEC",,,,,,,,"Niger",562
"NER","Sex & Language & Location","Female","Yes","Urban",0.8336,0.1121,16,2014,2,"Primary","PASEC",,,,,,,,"Niger",562
"NER","Sex & Language & Location","Female","Yes","Rural",0.4508,0.1432,13,2014,2,"Primary","PASEC",,,,,,,,"Niger",562
"NER","Sex & Language & Location","Female","No","Urban",0.2917,0.082,22,2014,2,"Primary","PASEC",,,,,,,,"Niger",562
"NER","Sex & Language & Location","Female","No","Rural",0.1833,0.0388,41,2014,2,"Primary","PASEC",,,,,,,,"Niger",562
"SEN","Sex & Language & Location","Male","Yes","Urban",0.7549,0.0993,23,2014,2,"Primary","PASEC",,,,,,,,"Senegal",686
"SEN","Sex & Language & Location","Male","Yes","Rural",0.6715,0.1319,23,2014,2,"Primary","PASEC",,,,,,,,"Senegal",686
"SEN","Sex & Language & Location","Male","No","Urban",0.7319,0.0892,62,2014,2,"Primary","PASEC",,,,,,,,"Senegal",686
"SEN","Sex & Language & Location","Male","No","Rural",0.5227,0.0556,121,2014,2,"Primary","PASEC",,,,,,,,"Senegal",686
"SEN","Sex & Language & Location","Female","Yes","Urban",0.8898,0.0845,28,2014,2,"Primary","PASEC",,,,,,,,"Senegal",686
"SEN","Sex & Language & Location","Female","Yes","Rural",0.6628,0.1011,30,2014,2,"Primary","PASEC",,,,,,,,"Senegal",686
"SEN","Sex & Language & Location","Female","No","Urban",0.5446,0.0816,42,2014,2,"Primary","PASEC",,,,,,,,"Senegal",686
"SEN","Sex & Language & Location","Female","No","Rural",0.4723,0.0574,119,2014,2,"Primary","PASEC",,,,,,,,"Senegal",686
"TCD","Sex & Language & Location","Male","Yes","Urban",0.8014,0.0793,63,2014,2,"Primary","PASEC",,,,,,,,"Chad",148
"TCD","Sex & Language & Location","Male","Yes","Rural",0.7116,0.069,61,2014,2,"Primary","PASEC",,,,,,,,"Chad",148
"TCD","Sex & Language & Location","Male","No","Urban",0.6753,0.0802,69,2014,2,"Primary","PASEC",,,,,,,,"Chad",148
"TCD","Sex & Language & Location","Male","No","Rural",0.412,0.0715,57,2014,2,"Primary","PASEC",,,,,,,,"Chad",148
"TCD","Sex & Language & Location","Female","Yes","Urban",0.6634,0.1319,36,2014,2,"Primary","PASEC",,,,,,,,"Chad",148
"TCD","Sex & Language & Location","Female","Yes","Rural",0.4133,0.1086,25,2014,2,"Primary","PASEC",,,,,,,,"Chad",148
"TCD","Sex & Language & Location","Female","No","Urban",0.3499,0.0926,22,2014,2,"Primary","PASEC",,,,,,,,"Chad",148
"TCD","Sex & Language & Location","Female","No","Rural",0.1757,0.044,26,2014,2,"Primary","PASEC",,,,,,,,"Chad",148
"TGO","Sex & Language & Location","Male","Yes","Urban",0.8805,0.0481,41,2014,2,"Primary","PASEC",,,,,,,,"Togo",768
"TGO","Sex & Language & Location","Male","Yes","Rural",0.4223,0.0981,20,2014,2,"Primary","PASEC",,,,,,,,"Togo",768
"TGO","Sex & Language & Location","Male","No","Urban",0.6241,0.0927,43,2014,2,"Primary","PASEC",,,,,,,,"Togo",768
"TGO","Sex & Language & Location","Male","No","Rural",0.2502,0.0379,77,2014,2,"Primary","PASEC",,,,,,,,"Togo",768
"TGO","Sex & Language & Location","Female","Yes","Urban",0.7762,0.1371,32,2014,2,"Primary","PASEC",,,,,,,,"Togo",768
"TGO","Sex & Language & Location","Female","Yes","Rural",0.4212,0.1158,12,2014,2,"Primary","PASEC",,,,,,,,"Togo",768
"TGO","Sex & Language & Location","Female","No","Urban",0.4129,0.1073,31,2014,2,"Primary","PASEC",,,,,,,,"Togo",768
"TGO","Sex & Language & Location","Female","No","Rural",0.2644,0.0511,57,2014,2,"Primary","PASEC",,,,,,,,"Togo",768
"BDI","Total",,,,,,,2014,2,"Primary","PASEC",0.7911,0.0227,674,,,,,"Burundi",108
"BEN","Total",,,,,,,2014,2,"Primary","PASEC",0.0963,0.0177,73,,,,,"Benin",204
"BFA","Total",,,,,,,2014,2,"Primary","PASEC",0.3541,0.0347,330,,,,,"Burkina Faso",854
"CIV","Total",,,,,,,2014,2,"Primary","PASEC",0.1729,0.0284,137,,,,,"Côte d'Ivoire",384
"CMR","Total",,,,,,,2014,2,"Primary","PASEC",0.2964,0.0434,316,,,,,"Cameroon",120
"COG","Total",,,,,,,2014,2,"Primary","PASEC",0.3796,0.0382,398,,,,,"Congo",178
"NER","Total",,,,,,,2014,2,"Primary","PASEC",0.0978,0.0204,80,,,,,"Niger",562
"SEN","Total",,,,,,,2014,2,"Primary","PASEC",0.2886,0.0394,197,,,,,"Senegal",686
"TCD","Total",,,,,,,2014,2,"Primary","PASEC",0.1801,0.0359,177,,,,,"Chad",148
"TGO","Total",,,,,,,2014,2,"Primary","PASEC",0.2013,0.028,157,,,,,"Togo",768
"BDI","Sex","Male",,,,,,2014,2,"Primary","PASEC",0.7889,0.03,313,,,,,"Burundi",108
"BDI","Sex","Female",,,,,,2014,2,"Primary","PASEC",0.7931,0.0274,361,,,,,"Burundi",108
"BEN","Sex","Male",,,,,,2014,2,"Primary","PASEC",0.0908,0.0184,34,,,,,"Benin",204
"BEN","Sex","Female",,,,,,2014,2,"Primary","PASEC",0.1023,0.0236,39,,,,,"Benin",204
"BFA","Sex","Male",,,,,,2014,2,"Primary","PASEC",0.3496,0.031,167,,,,,"Burkina Faso",854
"BFA","Sex","Female",,,,,,2014,2,"Primary","PASEC",0.3585,0.0485,163,,,,,"Burkina Faso",854
"CIV","Sex","Male",,,,,,2014,2,"Primary","PASEC",0.1891,0.0322,77,,,,,"Côte d'Ivoire",384
"CIV","Sex","Female",,,,,,2014,2,"Primary","PASEC",0.1557,0.0292,60,,,,,"Côte d'Ivoire",384
"CMR","Sex","Male",,,,,,2014,2,"Primary","PASEC",0.3102,0.0574,153,,,,,"Cameroon",120
"CMR","Sex","Female",,,,,,2014,2,"Primary","PASEC",0.2831,0.0399,163,,,,,"Cameroon",120
"COG","Sex","Male",,,,,,2014,2,"Primary","PASEC",0.3689,0.0498,182,,,,,"Congo",178
"COG","Sex","Female",,,,,,2014,2,"Primary","PASEC",0.3904,0.0374,216,,,,,"Congo",178
"NER","Sex","Male",,,,,,2014,2,"Primary","PASEC",0.0976,0.0238,42,,,,,"Niger",562
"NER","Sex","Female",,,,,,2014,2,"Primary","PASEC",0.098,0.0246,38,,,,,"Niger",562
"SEN","Sex","Male",,,,,,2014,2,"Primary","PASEC",0.308,0.0583,93,,,,,"Senegal",686
"SEN","Sex","Female",,,,,,2014,2,"Primary","PASEC",0.2678,0.0401,104,,,,,"Senegal",686
"TCD","Sex","Male",,,,,,2014,2,"Primary","PASEC",0.1962,0.041,122,,,,,"Chad",148
"TCD","Sex","Female",,,,,,2014,2,"Primary","PASEC",0.1626,0.0469,55,,,,,"Chad",148
"TGO","Sex","Male",,,,,,2014,2,"Primary","PASEC",0.2116,0.0343,93,,,,,"Togo",768
"TGO","Sex","Female",,,,,,2014,2,"Primary","PASEC",0.1896,0.0355,64,,,,,"Togo",768
"BDI","Language",,"Yes",,,,,2014,2,"Primary","PASEC",0.7954,0.0217,655,,,,,"Burundi",108
"BDI","Language",,"No",,,,,2014,2,"Primary","PASEC",0.4984,0.4825,1,,,,,"Burundi",108
"BEN","Language",,"Yes",,,,,2014,2,"Primary","PASEC",0.1692,0.0332,46,,,,,"Benin",204
"BEN","Language",,"No",,,,,2014,2,"Primary","PASEC",0.0522,0.0156,25,,,,,"Benin",204
"BFA","Language",,"Yes",,,,,2014,2,"Primary","PASEC",0.5138,0.0518,177,,,,,"Burkina Faso",854
"BFA","Language",,"No",,,,,2014,2,"Primary","PASEC",0.2528,0.0348,150,,,,,"Burkina Faso",854
"CIV","Language",,"Yes",,,,,2014,2,"Primary","PASEC",0.2494,0.0353,117,,,,,"Côte d'Ivoire",384
"CIV","Language",,"No",,,,,2014,2,"Primary","PASEC",0.0708,0.0263,20,,,,,"Côte d'Ivoire",384
"CMR","Language",,"Yes",,,,,2014,2,"Primary","PASEC",0.4354,0.0467,263,,,,,"Cameroon",120
"CMR","Language",,"No",,,,,2014,2,"Primary","PASEC",0.1075,0.0473,43,,,,,"Cameroon",120
"COG","Language",,"Yes",,,,,2014,2,"Primary","PASEC",0.6203,0.047,273,,,,,"Congo",178
"COG","Language",,"No",,,,,2014,2,"Primary","PASEC",0.1929,0.048,105,,,,,"Congo",178
"NER","Language",,"Yes",,,,,2014,2,"Primary","PASEC",0.3852,0.0776,38,,,,,"Niger",562
"NER","Language",,"No",,,,,2014,2,"Primary","PASEC",0.0618,0.0164,42,,,,,"Niger",562
"SEN","Language",,"Yes",,,,,2014,2,"Primary","PASEC",0.5846,0.0685,70,,,,,"Senegal",686
"SEN","Language",,"No",,,,,2014,2,"Primary","PASEC",0.2099,0.0369,119,,,,,"Senegal",686
"TCD","Language",,"Yes",,,,,2014,2,"Primary","PASEC",0.3175,0.0629,107,,,,,"Chad",148
"TCD","Language",,"No",,,,,2014,2,"Primary","PASEC",0.1071,0.0387,61,,,,,"Chad",148
"TGO","Language",,"Yes",,,,,2014,2,"Primary","PASEC",0.4512,0.0762,68,,,,,"Togo",768
"TGO","Language",,"No",,,,,2014,2,"Primary","PASEC",0.1385,0.0237,87,,,,,"Togo",768
"BDI","Location",,,"Urban",,,,2014,2,"Primary","PASEC",0.8894,0.0387,111,,,,,"Burundi",108
"BDI","Location",,,"Rural",,,,2014,2,"Primary","PASEC",0.7757,0.024,563,,,,,"Burundi",108
"BEN","Location",,,"Urban",,,,2014,2,"Primary","PASEC",0.155,0.0363,48,,,,,"Benin",204
"BEN","Location",,,"Rural",,,,2014,2,"Primary","PASEC",0.0496,0.0179,23,,,,,"Benin",204
"BFA","Location",,,"Urban",,,,2014,2,"Primary","PASEC",0.4692,0.0747,212,,,,,"Burkina Faso",854
"BFA","Location",,,"Rural",,,,2014,2,"Primary","PASEC",0.2358,0.0309,103,,,,,"Burkina Faso",854
"CIV","Location",,,"Urban",,,,2014,2,"Primary","PASEC",0.2885,0.0441,104,,,,,"Côte d'Ivoire",384
"CIV","Location",,,"Rural",,,,2014,2,"Primary","PASEC",0.0883,0.0333,33,,,,,"Côte d'Ivoire",384
"CMR","Location",,,"Urban",,,,2014,2,"Primary","PASEC",0.5139,0.0689,206,,,,,"Cameroon",120
"CMR","Location",,,"Rural",,,,2014,2,"Primary","PASEC",0.1887,0.0594,109,,,,,"Cameroon",120
"COG","Location",,,"Urban",,,,2014,2,"Primary","PASEC",0.6229,0.0611,262,,,,,"Congo",178
"COG","Location",,,"Rural",,,,2014,2,"Primary","PASEC",0.2102,0.0486,127,,,,,"Congo",178
"NER","Location",,,"Urban",,,,2014,2,"Primary","PASEC",0.2284,0.0748,43,,,,,"Niger",562
"NER","Location",,,"Rural",,,,2014,2,"Primary","PASEC",0.0685,0.0202,37,,,,,"Niger",562
"SEN","Location",,,"Urban",,,,2014,2,"Primary","PASEC",0.3812,0.0711,102,,,,,"Senegal",686
"SEN","Location",,,"Rural",,,,2014,2,"Primary","PASEC",0.1682,0.0482,89,,,,,"Senegal",686
"TCD","Location",,,"Urban",,,,2014,2,"Primary","PASEC",0.2538,0.0558,104,,,,,"Chad",148
"TCD","Location",,,"Rural",,,,2014,2,"Primary","PASEC",0.1274,0.0388,63,,,,,"Chad",148
"TGO","Location",,,"Urban",,,,2014,2,"Primary","PASEC",0.3706,0.0574,99,,,,,"Togo",768
"TGO","Location",,,"Rural",,,,2014,2,"Primary","PASEC",0.0955,0.0322,57,,,,,"Togo",768
"BDI","Sex & Language","Male","Yes",,,,,2014,2,"Primary","PASEC",0.7914,0.0289,300,,,,,"Burundi",108
"BDI","Sex & Language","Female","Yes",,,,,2014,2,"Primary","PASEC",0.799,0.0273,355,,,,,"Burundi",108
"BEN","Sex & Language","Male","Yes",,,,,2014,2,"Primary","PASEC",0.173,0.0435,20,,,,,"Benin",204
"BEN","Sex & Language","Male","No",,,,,2014,2,"Primary","PASEC",0.045,0.0159,13,,,,,"Benin",204
"BEN","Sex & Language","Female","Yes",,,,,2014,2,"Primary","PASEC",0.1654,0.0393,26,,,,,"Benin",204
"BEN","Sex & Language","Female","No",,,,,2014,2,"Primary","PASEC",0.0607,0.0256,12,,,,,"Benin",204
"BFA","Sex & Language","Male","Yes",,,,,2014,2,"Primary","PASEC",0.5116,0.0528,84,,,,,"Burkina Faso",854
"BFA","Sex & Language","Male","No",,,,,2014,2,"Primary","PASEC",0.2581,0.0403,81,,,,,"Burkina Faso",854
"BFA","Sex & Language","Female","Yes",,,,,2014,2,"Primary","PASEC",0.5156,0.086,93,,,,,"Burkina Faso",854
"BFA","Sex & Language","Female","No",,,,,2014,2,"Primary","PASEC",0.2472,0.0415,69,,,,,"Burkina Faso",854
"CIV","Sex & Language","Male","Yes",,,,,2014,2,"Primary","PASEC",0.2441,0.0409,61,,,,,"Côte d'Ivoire",384
"CIV","Sex & Language","Male","No",,,,,2014,2,"Primary","PASEC",0.1164,0.0392,16,,,,,"Côte d'Ivoire",384
"CIV","Sex & Language","Female","Yes",,,,,2014,2,"Primary","PASEC",0.2552,0.0368,56,,,,,"Côte d'Ivoire",384
"CIV","Sex & Language","Female","No",,,,,2014,2,"Primary","PASEC",0.0243,0.0186,4,,,,,"Côte d'Ivoire",384
"CMR","Sex & Language","Male","Yes",,,,,2014,2,"Primary","PASEC",0.452,0.0588,122,,,,,"Cameroon",120
"CMR","Sex & Language","Male","No",,,,,2014,2,"Primary","PASEC",0.1326,0.0708,27,,,,,"Cameroon",120
"CMR","Sex & Language","Female","Yes",,,,,2014,2,"Primary","PASEC",0.4199,0.0496,141,,,,,"Cameroon",120
"CMR","Sex & Language","Female","No",,,,,2014,2,"Primary","PASEC",0.0813,0.0408,16,,,,,"Cameroon",120
"COG","Sex & Language","Male","Yes",,,,,2014,2,"Primary","PASEC",0.6095,0.0486,120,,,,,"Congo",178
"COG","Sex & Language","Male","No",,,,,2014,2,"Primary","PASEC",0.2029,0.0616,51,,,,,"Congo",178
"COG","Sex & Language","Female","Yes",,,,,2014,2,"Primary","PASEC",0.6297,0.0625,153,,,,,"Congo",178
"COG","Sex & Language","Female","No",,,,,2014,2,"Primary","PASEC",0.1817,0.0435,54,,,,,"Congo",178
"NER","Sex & Language","Male","Yes",,,,,2014,2,"Primary","PASEC",0.4589,0.0875,23,,,,,"Niger",562
"NER","Sex & Language","Male","No",,,,,2014,2,"Primary","PASEC",0.0532,0.0199,19,,,,,"Niger",562
"NER","Sex & Language","Female","Yes",,,,,2014,2,"Primary","PASEC",0.2911,0.0982,15,,,,,"Niger",562
"NER","Sex & Language","Female","No",,,,,2014,2,"Primary","PASEC",0.0731,0.0218,23,,,,,"Niger",562
"SEN","Sex & Language","Male","Yes",,,,,2014,2,"Primary","PASEC",0.5516,0.075,31,,,,,"Senegal",686
"SEN","Sex & Language","Male","No",,,,,2014,2,"Primary","PASEC",0.2503,0.0614,60,,,,,"Senegal",686
"SEN","Sex & Language","Female","Yes",,,,,2014,2,"Primary","PASEC",0.6127,0.0853,39,,,,,"Senegal",686
"SEN","Sex & Language","Female","No",,,,,2014,2,"Primary","PASEC",0.1626,0.0303,59,,,,,"Senegal",686
"TCD","Sex & Language","Male","Yes",,,,,2014,2,"Primary","PASEC",0.3458,0.0731,74,,,,,"Chad",148
"TCD","Sex & Language","Male","No",,,,,2014,2,"Primary","PASEC",0.1028,0.0405,40,,,,,"Chad",148
"TCD","Sex & Language","Female","Yes",,,,,2014,2,"Primary","PASEC",0.2813,0.0896,33,,,,,"Chad",148
"TCD","Sex & Language","Female","No",,,,,2014,2,"Primary","PASEC",0.1113,0.0472,21,,,,,"Chad",148
"TGO","Sex & Language","Male","Yes",,,,,2014,2,"Primary","PASEC",0.4608,0.0836,41,,,,,"Togo",768
"TGO","Sex & Language","Male","No",,,,,2014,2,"Primary","PASEC",0.1408,0.0277,50,,,,,"Togo",768
"TGO","Sex & Language","Female","Yes",,,,,2014,2,"Primary","PASEC",0.4385,0.0976,27,,,,,"Togo",768
"TGO","Sex & Language","Female","No",,,,,2014,2,"Primary","PASEC",0.136,0.0402,37,,,,,"Togo",768
"BDI","Sex & Location","Male",,"Urban",,,,2014,2,"Primary","PASEC",0.9037,0.0439,49,,,,,"Burundi",108
"BDI","Sex & Location","Male",,"Rural",,,,2014,2,"Primary","PASEC",0.7724,0.0327,264,,,,,"Burundi",108
"BDI","Sex & Location","Female",,"Urban",,,,2014,2,"Primary","PASEC",0.8783,0.0553,62,,,,,"Burundi",108
"BDI","Sex & Location","Female",,"Rural",,,,2014,2,"Primary","PASEC",0.7787,0.0293,299,,,,,"Burundi",108
"BEN","Sex & Location","Male",,"Urban",,,,2014,2,"Primary","PASEC",0.135,0.0349,23,,,,,"Benin",204
"BEN","Sex & Location","Male",,"Rural",,,,2014,2,"Primary","PASEC",0.0535,0.0204,10,,,,,"Benin",204
"BEN","Sex & Location","Female",,"Urban",,,,2014,2,"Primary","PASEC",0.179,0.0497,25,,,,,"Benin",204
"BEN","Sex & Location","Female",,"Rural",,,,2014,2,"Primary","PASEC",0.0456,0.023,13,,,,,"Benin",204
"BFA","Sex & Location","Male",,"Urban",,,,2014,2,"Primary","PASEC",0.4601,0.052,104,,,,,"Burkina Faso",854
"BFA","Sex & Location","Male",,"Rural",,,,2014,2,"Primary","PASEC",0.2494,0.0461,53,,,,,"Burkina Faso",854
"BFA","Sex & Location","Female",,"Urban",,,,2014,2,"Primary","PASEC",0.4773,0.1024,108,,,,,"Burkina Faso",854
"BFA","Sex & Location","Female",,"Rural",,,,2014,2,"Primary","PASEC",0.2214,0.0411,50,,,,,"Burkina Faso",854
"CIV","Sex & Location","Male",,"Urban",,,,2014,2,"Primary","PASEC",0.3193,0.0516,54,,,,,"Côte d'Ivoire",384
"CIV","Sex & Location","Male",,"Rural",,,,2014,2,"Primary","PASEC",0.1081,0.0369,23,,,,,"Côte d'Ivoire",384
"CIV","Sex & Location","Female",,"Urban",,,,2014,2,"Primary","PASEC",0.2608,0.0467,50,,,,,"Côte d'Ivoire",384
"CIV","Sex & Location","Female",,"Rural",,,,2014,2,"Primary","PASEC",0.0648,0.0336,10,,,,,"Côte d'Ivoire",384
"CMR","Sex & Location","Male",,"Urban",,,,2014,2,"Primary","PASEC",0.5245,0.08,98,,,,,"Cameroon",120
"CMR","Sex & Location","Male",,"Rural",,,,2014,2,"Primary","PASEC",0.2083,0.0813,54,,,,,"Cameroon",120
"CMR","Sex & Location","Female",,"Urban",,,,2014,2,"Primary","PASEC",0.5041,0.0713,108,,,,,"Cameroon",120
"CMR","Sex & Location","Female",,"Rural",,,,2014,2,"Primary","PASEC",0.1694,0.0505,55,,,,,"Cameroon",120
"COG","Sex & Location","Male",,"Urban",,,,2014,2,"Primary","PASEC",0.6014,0.069,118,,,,,"Congo",178
"COG","Sex & Location","Male",,"Rural",,,,2014,2,"Primary","PASEC",0.2082,0.0614,58,,,,,"Congo",178
"COG","Sex & Location","Female",,"Urban",,,,2014,2,"Primary","PASEC",0.6436,0.0705,144,,,,,"Congo",178
"COG","Sex & Location","Female",,"Rural",,,,2014,2,"Primary","PASEC",0.2123,0.0417,69,,,,,"Congo",178
"NER","Sex & Location","Male",,"Urban",,,,2014,2,"Primary","PASEC",0.2526,0.0947,24,,,,,"Niger",562
"NER","Sex & Location","Male",,"Rural",,,,2014,2,"Primary","PASEC",0.0649,0.0231,18,,,,,"Niger",562
"NER","Sex & Location","Female",,"Urban",,,,2014,2,"Primary","PASEC",0.2018,0.0688,19,,,,,"Niger",562
"NER","Sex & Location","Female",,"Rural",,,,2014,2,"Primary","PASEC",0.0736,0.026,19,,,,,"Niger",562
"SEN","Sex & Location","Male",,"Urban",,,,2014,2,"Primary","PASEC",0.4002,0.0972,51,,,,,"Senegal",686
"SEN","Sex & Location","Male",,"Rural",,,,2014,2,"Primary","PASEC",0.1734,0.0584,36,,,,,"Senegal",686
"SEN","Sex & Location","Female",,"Urban",,,,2014,2,"Primary","PASEC",0.3591,0.076,51,,,,,"Senegal",686
"SEN","Sex & Location","Female",,"Rural",,,,2014,2,"Primary","PASEC",0.1633,0.0491,53,,,,,"Senegal",686
"TCD","Sex & Location","Male",,"Urban",,,,2014,2,"Primary","PASEC",0.2783,0.0646,73,,,,,"Chad",148
"TCD","Sex & Location","Male",,"Rural",,,,2014,2,"Primary","PASEC",0.154,0.0417,42,,,,,"Chad",148
"TCD","Sex & Location","Female",,"Urban",,,,2014,2,"Primary","PASEC",0.2313,0.077,31,,,,,"Chad",148
"TCD","Sex & Location","Female",,"Rural",,,,2014,2,"Primary","PASEC",0.0978,0.0407,21,,,,,"Chad",148
"TGO","Sex & Location","Male",,"Urban",,,,2014,2,"Primary","PASEC",0.4428,0.0723,59,,,,,"Togo",768
"TGO","Sex & Location","Male",,"Rural",,,,2014,2,"Primary","PASEC",0.0813,0.0255,33,,,,,"Togo",768
"TGO","Sex & Location","Female",,"Urban",,,,2014,2,"Primary","PASEC",0.2989,0.0651,40,,,,,"Togo",768
"TGO","Sex & Location","Female",,"Rural",,,,2014,2,"Primary","PASEC",0.1129,0.0531,24,,,,,"Togo",768
"BDI","Language & Location",,"Yes","Urban",,,,2014,2,"Primary","PASEC",0.8997,0.0343,109,,,,,"Burundi",108
"BDI","Language & Location",,"Yes","Rural",,,,2014,2,"Primary","PASEC",0.7793,0.0236,546,,,,,"Burundi",108
"BEN","Language & Location",,"Yes","Urban",,,,2014,2,"Primary","PASEC",0.1908,0.0465,33,,,,,"Benin",204
"BEN","Language & Location",,"Yes","Rural",,,,2014,2,"Primary","PASEC",0.1312,0.048,12,,,,,"Benin",204
"BEN","Language & Location",,"No","Urban",,,,2014,2,"Primary","PASEC",0.1047,0.0483,13,,,,,"Benin",204
"BEN","Language & Location",,"No","Rural",,,,2014,2,"Primary","PASEC",0.026,0.0131,11,,,,,"Benin",204
"BFA","Language & Location",,"Yes","Urban",,,,2014,2,"Primary","PASEC",0.6359,0.0872,121,,,,,"Burkina Faso",854
"BFA","Language & Location",,"Yes","Rural",,,,2014,2,"Primary","PASEC",0.3203,0.0578,47,,,,,"Burkina Faso",854
"BFA","Language & Location",,"No","Urban",,,,2014,2,"Primary","PASEC",0.3373,0.0733,90,,,,,"Burkina Faso",854
"BFA","Language & Location",,"No","Rural",,,,2014,2,"Primary","PASEC",0.1903,0.0369,54,,,,,"Burkina Faso",854
"CIV","Language & Location",,"Yes","Urban",,,,2014,2,"Primary","PASEC",0.3373,0.0526,91,,,,,"Côte d'Ivoire",384
"CIV","Language & Location",,"Yes","Rural",,,,2014,2,"Primary","PASEC",0.1468,0.0544,26,,,,,"Côte d'Ivoire",384
"CIV","Language & Location",,"No","Urban",,,,2014,2,"Primary","PASEC",0.1548,0.0593,13,,,,,"Côte d'Ivoire",384
"CIV","Language & Location",,"No","Rural",,,,2014,2,"Primary","PASEC",0.0412,0.0213,7,,,,,"Côte d'Ivoire",384
"CMR","Language & Location",,"Yes","Urban",,,,2014,2,"Primary","PASEC",0.6257,0.0631,181,,,,,"Cameroon",120
"CMR","Language & Location",,"Yes","Rural",,,,2014,2,"Primary","PASEC",0.293,0.0687,82,,,,,"Cameroon",120
"CMR","Language & Location",,"No","Urban",,,,2014,2,"Primary","PASEC",0.1937,0.07,17,,,,,"Cameroon",120
"CMR","Language & Location",,"No","Rural",,,,2014,2,"Primary","PASEC",0.0915,0.0545,25,,,,,"Cameroon",120
"COG","Language & Location",,"Yes","Urban",,,,2014,2,"Primary","PASEC",0.6974,0.0526,239,,,,,"Congo",178
"COG","Language & Location",,"Yes","Rural",,,,2014,2,"Primary","PASEC",0.3002,0.0759,33,,,,,"Congo",178
"COG","Language & Location",,"No","Urban",,,,2014,2,"Primary","PASEC",0.2891,0.1563,19,,,,,"Congo",178
"COG","Language & Location",,"No","Rural",,,,2014,2,"Primary","PASEC",0.1766,0.0561,78,,,,,"Congo",178
"NER","Language & Location",,"Yes","Urban",,,,2014,2,"Primary","PASEC",0.576,0.1276,22,,,,,"Niger",562
"NER","Language & Location",,"Yes","Rural",,,,2014,2,"Primary","PASEC",0.2942,0.0825,16,,,,,"Niger",562
"NER","Language & Location",,"No","Urban",,,,2014,2,"Primary","PASEC",0.1418,0.0493,21,,,,,"Niger",562
"NER","Language & Location",,"No","Rural",,,,2014,2,"Primary","PASEC",0.0472,0.017,21,,,,,"Niger",562
"SEN","Language & Location",,"Yes","Urban",,,,2014,2,"Primary","PASEC",0.7392,0.1011,47,,,,,"Senegal",686
"SEN","Language & Location",,"Yes","Rural",,,,2014,2,"Primary","PASEC",0.321,0.1211,20,,,,,"Senegal",686
"SEN","Language & Location",,"No","Urban",,,,2014,2,"Primary","PASEC",0.2771,0.0696,51,,,,,"Senegal",686
"SEN","Language & Location",,"No","Rural",,,,2014,2,"Primary","PASEC",0.1251,0.0332,65,,,,,"Senegal",686
"TCD","Language & Location",,"Yes","Urban",,,,2014,2,"Primary","PASEC",0.363,0.0835,55,,,,,"Chad",148
"TCD","Language & Location",,"Yes","Rural",,,,2014,2,"Primary","PASEC",0.2813,0.0863,43,,,,,"Chad",148
"TCD","Language & Location",,"No","Urban",,,,2014,2,"Primary","PASEC",0.1935,0.0695,41,,,,,"Chad",148
"TCD","Language & Location",,"No","Rural",,,,2014,2,"Primary","PASEC",0.0519,0.0325,20,,,,,"Chad",148
"TGO","Language & Location",,"Yes","Urban",,,,2014,2,"Primary","PASEC",0.6262,0.1224,59,,,,,"Togo",768
