iso_code3,country,survey,year,category,sex,location,wealth,comp_lowsec_1524,comp_lowsec_1519_v2,comp_upsec_2029,comp_upsec_2024_v2,eduyears_2024,comp_higher_2yrs_2529,age,prim_dur_uis,lowsec_dur_uis,upsec_dur_uis,prim_age_uis,lowsec_age_uis,upsec_age_uis,comp_lowsec_1524_no,comp_lowsec_1519_v2_no,comp_upsec_2029_no,comp_upsec_2024_v2_no,eduyears_2024_no,comp_higher_2yrs_2529_no
AUT,AT,EU-SILC,2015,location sex wealth,Male,Towns and suburbs,3,.99784625,1,.91684824,.90866429,12.091866,.21207675,37.320976,4,4,4,6,10,14,422,30,770,392,392,378
AUT,AT,EU-SILC,2015,location sex wealth,Male,Towns and suburbs,4,1,,.92655945,.91632342,12.243057,.34186691,40.475986,4,4,4,6,10,14,154,7,490,147,147,343
AUT,AT,EU-SILC,2015,location sex wealth,Male,Towns and suburbs,5,1,,.96894848,.98600382,13.11917,.58485854,46.018574,4,4,4,6,10,14,39,2,164,37,37,127
AUT,AT,EU-SILC,2015,location sex wealth,Male,Towns and suburbs,,.96045607,.9500438,.83176607,.84316313,11.880697,.2611798,40.833408,4,4,4,6,10,14,1648,1098,791,550,550,241
AUT,AT,EU-SILC,2015,location sex wealth,Female,Rural (EU LFS),1,1,1,.86170274,.88364816,12.467118,.29822093,38.587929,4,4,4,6,10,14,834,516,596,318,318,278
AUT,AT,EU-SILC,2015,location sex wealth,Female,Rural (EU LFS),2,1,1,.95222479,.93891764,12.474935,.30346936,39.272537,4,4,4,6,10,14,586,139,770,447,447,323
AUT,AT,EU-SILC,2015,location sex wealth,Female,Rural (EU LFS),3,1,1,.97558278,.97840577,13.102971,.50368875,38.732273,4,4,4,6,10,14,284,30,562,254,254,308
AUT,AT,EU-SILC,2015,location sex wealth,Female,Rural (EU LFS),4,1,,.9971084,.99554604,13.674683,.51311576,41.028225,4,4,4,6,10,14,100,5,287,95,95,192
AUT,AT,EU-SILC,2015,location sex wealth,Female,Rural (EU LFS),5,,,1,,,.57630157,46.986916,4,4,4,6,10,14,13,1,51,12,12,39
AUT,AT,EU-SILC,2015,location sex wealth,Female,Rural (EU LFS),,.9783684,.9700942,.9017204,.93727851,12.631894,.31904364,45.95153,4,4,4,6,10,14,2064,1452,1126,612,612,514
AUT,AT,EU-SILC,2015,location sex wealth,Male,Rural (EU LFS),1,1,1,.87017912,.85444713,11.967242,.31219199,28.977671,4,4,4,6,10,14,890,676,336,214,214,122
AUT,AT,EU-SILC,2015,location sex wealth,Male,Rural (EU LFS),2,1,1,.8928076,.86579829,11.784073,.14365661,34.324219,4,4,4,6,10,14,553,188,602,365,365,237
AUT,AT,EU-SILC,2015,location sex wealth,Male,Rural (EU LFS),3,1,1,.97668904,.98987943,12.283519,.16004983,37.780006,4,4,4,6,10,14,696,49,1184,647,647,537
AUT,AT,EU-SILC,2015,location sex wealth,Male,Rural (EU LFS),4,1,,.96962434,.95331323,12.452955,.31458467,40.455189,4,4,4,6,10,14,326,9,808,317,317,491
AUT,AT,EU-SILC,2015,location sex wealth,Male,Rural (EU LFS),5,1,,.99820042,1,12.361682,.53308344,45.732044,4,4,4,6,10,14,39,2,197,37,37,160
AUT,AT,EU-SILC,2015,location sex wealth,Male,Rural (EU LFS),,.96524334,.95066386,.90391785,.91651863,12.339691,.37490287,43.15131,4,4,4,6,10,14,1865,1285,904,580,580,324
AUT,AT,EU-SILC,2016,Total,,,,.97702265,.95775461,.89411455,.89589566,12.272967,.39223233,41.642899,4,4,4,6,10,14,19241,9513,19298,9728,9728,9570
AUT,AT,EU-SILC,2016,wealth,,,1,.99539095,.99790514,.84970504,.84865427,12.134953,.40078032,35.717712,4,4,4,6,10,14,4197,2427,3102,1770,1770,1332
AUT,AT,EU-SILC,2016,wealth,,,2,.99878055,1,.91000187,.92138386,12.249335,.31606966,37.878426,4,4,4,6,10,14,2517,535,3573,1982,1982,1591
AUT,AT,EU-SILC,2016,wealth,,,3,1,1,.95199621,.95693028,12.52144,.34594703,38.500542,4,4,4,6,10,14,1911,145,3810,1766,1766,2044
AUT,AT,EU-SILC,2016,wealth,,,4,1,,.97678369,.97309864,12.789652,.5003491,40.743652,4,4,4,6,10,14,775,25,2387,750,750,1637
AUT,AT,EU-SILC,2016,wealth,,,5,1,,.97609663,.96896136,12.805127,.67293596,45.992229,4,4,4,6,10,14,132,7,677,125,125,552
AUT,AT,EU-SILC,2016,wealth,,,,.95844865,.94004077,.83803493,.86503285,12.136614,.34606323,42.978226,4,4,4,6,10,14,9709,6374,5749,3335,3335,2414
AUT,AT,EU-SILC,2016,sex,Female,,,.97662455,.9540295,.90060914,.91053808,12.514946,.44507152,42.794617,4,4,4,6,10,14,9362,4557,9588,4805,4805,4783
AUT,AT,EU-SILC,2016,sex,Male,,,.97739434,.96118444,.88790447,.8820675,12.044445,.34111914,40.455181,4,4,4,6,10,14,9879,4956,9710,4923,4923,4787
AUT,AT,EU-SILC,2016,location,,Cities,,.9686327,.93397051,.87688434,.88686371,12.224433,.47013956,40.32375,4,4,4,6,10,14,4580,1984,5598,2596,2596,3002
AUT,AT,EU-SILC,2016,location,,Towns and suburbs,,.97601396,.95650941,.87345308,.86084235,12.12641,.34862936,41.920712,4,4,4,6,10,14,6434,3296,6167,3138,3138,3029
AUT,AT,EU-SILC,2016,location,,Rural (EU LFS),,.98438787,.97369915,.92889667,.93081075,12.429092,.3340916,42.450424,4,4,4,6,10,14,8227,4233,7533,3994,3994,3539
AUT,AT,EU-SILC,2016,sex wealth,Female,,1,.99519372,.99869829,.87493104,.87730616,12.348945,.41499829,37.834045,4,4,4,6,10,14,2095,1012,1953,1083,1083,870
AUT,AT,EU-SILC,2016,sex wealth,Female,,2,1,1,.93970513,.95808363,12.57029,.35670367,38.780792,4,4,4,6,10,14,1446,245,2169,1201,1201,968
AUT,AT,EU-SILC,2016,sex wealth,Female,,3,1,1,.9708581,.97078711,13.129243,.54452884,39.444778,4,4,4,6,10,14,645,41,1411,604,604,807
AUT,AT,EU-SILC,2016,sex wealth,Female,,4,1,,.99398911,.99323517,13.767793,.65675443,41.351654,4,4,4,6,10,14,212,9,737,203,203,534
AUT,AT,EU-SILC,2016,sex wealth,Female,,5,,,.99124253,,,.84837222,47.11311,4,4,4,6,10,14,29,3,173,26,26,147
AUT,AT,EU-SILC,2016,sex wealth,Female,,,.95874858,.93740278,.83873969,.87605542,12.272692,.35440502,44.63652,4,4,4,6,10,14,4935,3247,3145,1688,1688,1457
AUT,AT,EU-SILC,2016,sex wealth,Male,,1,.99559444,.99733824,.81062454,.80535442,11.811563,.37807062,30.993492,4,4,4,6,10,14,2102,1415,1149,687,687,462
AUT,AT,EU-SILC,2016,sex wealth,Male,,2,.99712282,1,.86533868,.86779839,11.780707,.25306141,36.102741,4,4,4,6,10,14,1071,290,1404,781,781,623
AUT,AT,EU-SILC,2016,sex wealth,Male,,3,1,1,.94077194,.94982421,12.209744,.21423133,37.823494,4,4,4,6,10,14,1266,104,2399,1162,1162,1237
AUT,AT,EU-SILC,2016,sex wealth,Male,,4,1,,.9686566,.96565861,12.428247,.41925666,40.428307,4,4,4,6,10,14,563,16,1650,547,547,1103
AUT,AT,EU-SILC,2016,sex wealth,Male,,5,1,,.971017,.96116328,12.766606,.61069673,45.614647,4,4,4,6,10,14,103,4,504,99,99,405
AUT,AT,EU-SILC,2016,sex wealth,Male,,,.95815295,.94270647,.83727586,.85456485,12.007382,.33546835,41.090656,4,4,4,6,10,14,4774,3127,2604,1647,1647,957
AUT,AT,EU-SILC,2016,location wealth,,Cities,1,.99614108,.99579215,.8726601,.88728368,12.264949,.46918941,34.40184,4,4,4,6,10,14,1004,369,1166,635,635,531
AUT,AT,EU-SILC,2016,location wealth,,Cities,2,1,1,.88717216,.88685656,12.077706,.36603627,37.411545,4,4,4,6,10,14,442,63,937,379,379,558
AUT,AT,EU-SILC,2016,location wealth,,Cities,3,1,,.95267588,.97918707,12.974555,.52142221,38.941998,4,4,4,6,10,14,249,18,666,231,231,435
AUT,AT,EU-SILC,2016,location wealth,,Cities,4,1,,.98258656,.97082883,13.032207,.69070959,39.929096,4,4,4,6,10,14,122,7,493,115,115,378
AUT,AT,EU-SILC,2016,location wealth,,Cities,5,1,,.97480452,.92768067,12.633347,.74252653,45.487209,4,4,4,6,10,14,31,1,202,30,30,172
AUT,AT,EU-SILC,2016,location wealth,,Cities,,.9504419,.91781271,.82673788,.86469436,12.053458,.38780117,41.041008,4,4,4,6,10,14,2732,1526,2134,1206,1206,928
AUT,AT,EU-SILC,2016,location wealth,,Towns and suburbs,1,.99317342,.99697804,.80598342,.77754712,11.881575,.34528127,35.777222,4,4,4,6,10,14,1497,945,954,552,552,402
AUT,AT,EU-SILC,2016,location wealth,,Towns and suburbs,2,.99682492,1,.89896917,.90774268,12.236384,.27886277,38.203018,4,4,4,6,10,14,842,180,1142,662,662,480
AUT,AT,EU-SILC,2016,location wealth,,Towns and suburbs,3,1,1,.92324483,.89585066,12.114414,.3370876,38.696529,4,4,4,6,10,14,637,51,1282,586,586,696
AUT,AT,EU-SILC,2016,location wealth,,Towns and suburbs,4,1,,.95890999,.93683332,12.41672,.4420158,41.00124,4,4,4,6,10,14,256,4,812,252,252,560
AUT,AT,EU-SILC,2016,location wealth,,Towns and suburbs,5,1,,.96603334,.98160779,13.204575,.58777118,46.025009,4,4,4,6,10,14,50,3,252,47,47,205
AUT,AT,EU-SILC,2016,location wealth,,Towns and suburbs,,.95677567,.93569231,.81466264,.84456623,12.10205,.26952192,43.31826,4,4,4,6,10,14,3152,2113,1725,1039,1039,686
AUT,AT,EU-SILC,2016,location wealth,,Rural (EU LFS),1,.99661684,.99949121,.853778,.85870272,12.182618,.32802674,36.701519,4,4,4,6,10,14,1696,1113,982,583,583,399
AUT,AT,EU-SILC,2016,location wealth,,Rural (EU LFS),2,.99942183,1,.93767816,.94954455,12.353103,.27967981,38.004211,4,4,4,6,10,14,1233,292,1494,941,941,553
AUT,AT,EU-SILC,2016,location wealth,,Rural (EU LFS),3,1,1,.96946758,.98101282,12.587572,.24606651,38.091606,4,4,4,6,10,14,1025,76,1862,949,949,913
AUT,AT,EU-SILC,2016,location wealth,,Rural (EU LFS),4,1,,.98538184,.9928202,12.895514,.40659288,41.067013,4,4,4,6,10,14,397,14,1082,383,383,699
AUT,AT,EU-SILC,2016,location wealth,,Rural (EU LFS),5,1,,.98802078,1,12.603679,.67694473,46.389168,4,4,4,6,10,14,51,3,223,48,48,175
AUT,AT,EU-SILC,2016,location wealth,,Rural (EU LFS),,.96814352,.96015763,.88052857,.88588357,12.309651,.33435628,44.280945,4,4,4,6,10,14,3825,2735,1890,1090,1090,800
AUT,AT,EU-SILC,2016,location sex,Female,Cities,,.96569186,.91831732,.88311976,.90678298,12.399773,.51943231,41.735508,4,4,4,6,10,14,2334,958,2933,1376,1376,1557
AUT,AT,EU-SILC,2016,location sex,Male,Cities,,.97158772,.94879436,.87053645,.86606324,12.041337,.42099032,38.840454,4,4,4,6,10,14,2246,1026,2665,1220,1220,1445
AUT,AT,EU-SILC,2016,location sex,Female,Towns and suburbs,,.97601914,.95412654,.8845256,.86802357,12.365871,.39968041,43.060356,4,4,4,6,10,14,3065,1557,3052,1508,1508,1544
AUT,AT,EU-SILC,2016,location sex,Male,Towns and suburbs,,.97600943,.95855504,.86285013,.85442621,11.91246,.29639482,40.742294,4,4,4,6,10,14,3369,1739,3115,1630,1630,1485
AUT,AT,EU-SILC,2016,location sex,Female,Rural (EU LFS),,.98608327,.97656572,.93382698,.94635117,12.744385,.39006171,43.424099,4,4,4,6,10,14,3963,2042,3603,1921,1921,1682
AUT,AT,EU-SILC,2016,location sex,Male,Rural (EU LFS),,.98282504,.97097671,.92449421,.91689247,12.14671,.28427082,41.462463,4,4,4,6,10,14,4264,2191,3930,2073,2073,1857
AUT,AT,EU-SILC,2016,location sex wealth,Female,Cities,1,.99911487,.99678987,.89405608,.91972417,12.420667,.48581985,35.22934,4,4,4,6,10,14,562,185,669,377,377,292
AUT,AT,EU-SILC,2016,location sex wealth,Female,Cities,2,1,,.92321527,.94048309,12.493855,.4193567,38.083946,4,4,4,6,10,14,227,26,537,201,201,336
AUT,AT,EU-SILC,2016,location sex wealth,Female,Cities,3,1,,.97719735,.99064428,13.556763,.71741474,39.260159,4,4,4,6,10,14,113,8,314,105,105,209
AUT,AT,EU-SILC,2016,location sex wealth,Female,Cities,4,1,,.99700433,.98586285,13.976923,.86620605,41.0201,4,4,4,6,10,14,48,3,195,45,45,150
AUT,AT,EU-SILC,2016,location sex wealth,Female,Cities,5,,,.98217189,,,.91948342,46.7201,4,4,4,6,10,14,6,0,68,6,6,62
AUT,AT,EU-SILC,2016,location sex wealth,Female,Cities,,.9437117,.89751583,.81590033,.8728826,12.090651,.39580467,43.205643,4,4,4,6,10,14,1378,736,1150,642,642,508
AUT,AT,EU-SILC,2016,location sex wealth,Male,Cities,1,.99230123,.99481225,.84550822,.83969504,12.036519,.45116404,33.152908,4,4,4,6,10,14,442,184,497,258,258,239
AUT,AT,EU-SILC,2016,location sex wealth,Male,Cities,2,1,1,.84248531,.83537304,11.678188,.28843459,36.474751,4,4,4,6,10,14,215,37,400,178,178,222
AUT,AT,EU-SILC,2016,location sex wealth,Male,Cities,3,1,,.93119204,.96941996,12.47823,.34737289,38.662853,4,4,4,6,10,14,136,10,352,126,126,226
AUT,AT,EU-SILC,2016,location sex wealth,Male,Cities,4,1,,.97335434,.96115291,12.424191,.57848513,39.060177,4,4,4,6,10,14,74,4,298,70,70,228
AUT,AT,EU-SILC,2016,location sex wealth,Male,Cities,5,,,.97111779,,,.64583564,44.851601,4,4,4,6,10,14,25,1,134,24,24,110
AUT,AT,EU-SILC,2016,location sex wealth,Male,Cities,,.9569717,.93688673,.8378281,.85648423,12.016166,.37941256,38.619835,4,4,4,6,10,14,1354,790,984,564,564,420
AUT,AT,EU-SILC,2016,location sex wealth,Female,Towns and suburbs,1,.99172539,1,.84901112,.79433155,12.132479,.38144135,38.090981,4,4,4,6,10,14,752,401,636,351,351,285
AUT,AT,EU-SILC,2016,location sex wealth,Female,Towns and suburbs,2,1,1,.93166608,.94772053,12.591277,.29368314,39.174221,4,4,4,6,10,14,492,82,706,410,410,296
AUT,AT,EU-SILC,2016,location sex wealth,Female,Towns and suburbs,3,1,,.95701849,.94166791,12.585798,.50595367,39.886711,4,4,4,6,10,14,208,9,493,199,199,294
AUT,AT,EU-SILC,2016,location sex wealth,Female,Towns and suburbs,4,1,,.99519402,.98746794,13.334614,.58305502,41.544182,4,4,4,6,10,14,61,2,241,59,59,182
AUT,AT,EU-SILC,2016,location sex wealth,Female,Towns and suburbs,5,,,1,,,.78070211,47.213291,4,4,4,6,10,14,9,2,53,7,7,46
AUT,AT,EU-SILC,2016,location sex wealth,Female,Towns and suburbs,,.95713818,.93516272,.80561453,.82585263,12.200753,.30221385,44.998657,4,4,4,6,10,14,1543,1061,923,482,482,441
AUT,AT,EU-SILC,2016,location sex wealth,Male,Towns and suburbs,1,.99462998,.99497783,.72379273,.74847138,11.446935,.26608181,30.18388,4,4,4,6,10,14,745,544,318,201,201,117
AUT,AT,EU-SILC,2016,location sex wealth,Male,Towns and suburbs,2,.99227452,1,.84411013,.84376287,11.668421,.25251064,35.922493,4,4,4,6,10,14,350,98,436,252,252,184
AUT,AT,EU-SILC,2016,location sex wealth,Male,Towns and suburbs,3,1,1,.90192389,.87272513,11.876491,.21388087,37.763596,4,4,4,6,10,14,429,42,789,387,387,402
AUT,AT,EU-SILC,2016,location sex wealth,Male,Towns and suburbs,4,1,,.94238073,.92272002,12.160879,.36682424,40.734528,4,4,4,6,10,14,195,2,571,193,193,378
AUT,AT,EU-SILC,2016,location sex wealth,Male,Towns and suburbs,5,1,,.95892715,.97856915,13.261503,.54553235,45.66272,4,4,4,6,10,14,41,1,199,40,40,159
AUT,AT,EU-SILC,2016,location sex wealth,Male,Towns and suburbs,,.95645463,.93620628,.8238157,.85885978,12.026659,.21895695,41.394936,4,4,4,6,10,14,1609,1052,802,557,557,245
AUT,AT,EU-SILC,2016,location sex wealth,Female,Rural (EU LFS),1,.99432766,.99872035,.87279445,.89904171,12.467373,.35155243,39.289413,4,4,4,6,10,14,781,426,648,355,355,293
AUT,AT,EU-SILC,2016,location sex wealth,Female,Rural (EU LFS),2,1,1,.95819426,.97221094,12.589524,.32861799,38.9436,4,4,4,6,10,14,727,137,926,590,590,336
AUT,AT,EU-SILC,2016,location sex wealth,Female,Rural (EU LFS),3,1,,.97693044,.97779149,13.233222,.43395799,39.229931,4,4,4,6,10,14,324,24,604,300,300,304
AUT,AT,EU-SILC,2016,location sex wealth,Female,Rural (EU LFS),4,1,,.99061131,1,13.844405,.52476817,41.512001,4,4,4,6,10,14,103,4,301,99,99,202
AUT,AT,EU-SILC,2016,location sex wealth,Female,Rural (EU LFS),5,,,1,,,.77175713,47.589138,4,4,4,6,10,14,14,1,52,13,13,39
AUT,AT,EU-SILC,2016,location sex wealth,Female,Rural (EU LFS),,.97472405,.96718901,.90439862,.92276961,12.625926,.3339918,45.505169,4,4,4,6,10,14,2014,1450,1072,564,564,508
AUT,AT,EU-SILC,2016,location sex wealth,Male,Rural (EU LFS),1,.99861532,1,.81974167,.80272233,11.787451,.26722366,29.031296,4,4,4,6,10,14,915,687,334,228,228,106
AUT,AT,EU-SILC,2016,location sex wealth,Male,Rural (EU LFS),2,.99851871,1,.90381402,.90984231,11.93899,.20552607,35.840519,4,4,4,6,10,14,506,155,568,351,351,217
AUT,AT,EU-SILC,2016,location sex wealth,Male,Rural (EU LFS),3,1,1,.96593547,.98241502,12.306538,.14984877,37.418163,4,4,4,6,10,14,701,52,1258,649,649,609
AUT,AT,EU-SILC,2016,location sex wealth,Male,Rural (EU LFS),4,1,,.98330349,.99039626,12.575161,.35559675,40.888447,4,4,4,6,10,14,294,10,781,284,284,497
AUT,AT,EU-SILC,2016,location sex wealth,Male,Rural (EU LFS),5,1,,.98437101,1,12.613814,.64766347,46.100914,4,4,4,6,10,14,37,2,171,35,35,136
AUT,AT,EU-SILC,2016,location sex wealth,Male,Rural (EU LFS),,.96095949,.95242769,.85058975,.84623855,11.969721,.33492368,42.873432,4,4,4,6,10,14,1811,1285,818,526,526,292
AUT,AT,EU-SILC,2017,Total,,,,.97576922,.9565047,.88212025,.87498349,12.150954,.39839953,41.787025,4,4,4,6,10,14,19450,9473,19910,9977,9977,9933
AUT,AT,EU-SILC,2017,wealth,,,1,.99383563,.99108082,.84541035,.83423156,12.042827,.40549022,35.993896,4,4,4,6,10,14,4150,2222,3330,1928,1928,1402
AUT,AT,EU-SILC,2017,wealth,,,2,.9980616,1,.9022637,.89701247,12.173294,.32057625,37.95071,4,4,4,6,10,14,2604,579,3754,2025,2025,1729
AUT,AT,EU-SILC,2017,wealth,,,3,1,1,.94599873,.94666409,12.427153,.39188987,38.844341,4,4,4,6,10,14,1856,149,3789,1707,1707,2082
AUT,AT,EU-SILC,2017,wealth,,,4,.99902737,,.97970206,.97903478,12.814633,.51186043,41.460762,4,4,4,6,10,14,764,19,2406,745,745,1661
AUT,AT,EU-SILC,2017,wealth,,,5,1,,.97400373,.95609856,12.80083,.62587482,46.167526,4,4,4,6,10,14,138,9,700,129,129,571
AUT,AT,EU-SILC,2017,wealth,,,,.95742142,.94114107,.81366432,.83844531,11.960767,.3368746,43.017067,4,4,4,6,10,14,9938,6495,5931,3443,3443,2488
AUT,AT,EU-SILC,2017,sex,Female,,,.9823972,.96765375,.89664215,.90162575,12.430099,.4469521,42.908485,4,4,4,6,10,14,9456,4640,9889,4816,4816,5073
AUT,AT,EU-SILC,2017,sex,Male,,,.96954507,.94617438,.86820245,.84968662,11.885905,.35147136,40.630489,4,4,4,6,10,14,9994,4833,10021,5161,5161,4860
AUT,AT,EU-SILC,2017,location,,Cities,,.9688977,.93827504,.8674435,.85687065,12.081548,.4778392,40.309799,4,4,4,6,10,14,4791,2008,5954,2783,2783,3171
AUT,AT,EU-SILC,2017,location,,Towns and suburbs,,.97302282,.95084542,.86018455,.84525555,11.96244,.36064523,42.450455,4,4,4,6,10,14,6538,3242,6613,3296,3296,3317
AUT,AT,EU-SILC,2017,location,,Rural (EU LFS),,.98369378,.97248751,.91781896,.91800267,12.376262,.3319158,42.456055,4,4,4,6,10,14,8121,4223,7343,3898,3898,3445
AUT,AT,EU-SILC,2017,sex wealth,Female,,1,.99741137,1,.87811732,.87783712,12.290091,.40399447,37.971348,4,4,4,6,10,14,2127,968,2081,1159,1159,922
AUT,AT,EU-SILC,2017,sex wealth,Female,,2,1,1,.94589615,.94378978,12.515766,.35967657,39.135128,4,4,4,6,10,14,1418,248,2112,1170,1170,942
AUT,AT,EU-SILC,2017,sex wealth,Female,,3,1,1,.96712059,.96747935,13.072926,.55232167,39.3634,4,4,4,6,10,14,613,43,1556,570,570,986
AUT,AT,EU-SILC,2017,sex wealth,Female,,4,1,,.99149972,.98131365,13.575982,.64592582,41.909313,4,4,4,6,10,14,216,3,745,213,213,532
AUT,AT,EU-SILC,2017,sex wealth,Female,,5,1,,.9801544,.97064835,13.505457,.75166088,47.098141,4,4,4,6,10,14,33,2,191,31,31,160
AUT,AT,EU-SILC,2017,sex wealth,Female,,,.96859336,.95650655,.82452768,.86506152,12.164326,.36136571,44.711582,4,4,4,6,10,14,5049,3376,3204,1673,1673,1531
AUT,AT,EU-SILC,2017,sex wealth,Male,,1,.98986131,.98418105,.79426426,.76664865,11.6596,.40785629,31.357702,4,4,4,6,10,14,2023,1254,1249,769,769,480
AUT,AT,EU-SILC,2017,sex wealth,Male,,2,.99570191,1,.8480112,.82999992,11.682673,.27830604,35.849262,4,4,4,6,10,14,1186,331,1642,855,855,787
AUT,AT,EU-SILC,2017,sex wealth,Male,,3,1,1,.93088502,.9357636,12.088975,.2513507,38.462437,4,4,4,6,10,14,1243,106,2233,1137,1137,1096
AUT,AT,EU-SILC,2017,sex wealth,Male,,4,.99865448,,.97412556,.97814602,12.517715,.44402942,41.224068,4,4,4,6,10,14,548,16,1661,532,532,1129
AUT,AT,EU-SILC,2017,sex wealth,Male,,5,1,,.97178149,.95149118,12.577702,.57924569,45.850567,4,4,4,6,10,14,105,7,509,98,98,411
AUT,AT,EU-SILC,2017,sex wealth,Male,,,.94655794,.92535317,.80225998,.81461918,11.778546,.30539653,41.084686,4,4,4,6,10,14,4889,3119,2727,1770,1770,957
AUT,AT,EU-SILC,2017,location wealth,,Cities,1,.99361557,.9802959,.88660836,.87951291,12.290201,.48198175,34.272396,4,4,4,6,10,14,1054,369,1247,685,685,562
AUT,AT,EU-SILC,2017,location wealth,,Cities,2,.99771965,1,.8785345,.86197871,12.104432,.37781641,37.670528,4,4,4,6,10,14,494,75,996,419,419,577
AUT,AT,EU-SILC,2017,location wealth,,Cities,3,1,,.94441551,.92876613,12.412904,.57109433,39.190712,4,4,4,6,10,14,224,10,707,214,214,493
AUT,AT,EU-SILC,2017,location wealth,,Cities,4,.99419481,,.98101884,.97649401,13.12674,.64110994,40.594902,4,4,4,6,10,14,98,4,495,94,94,401
AUT,AT,EU-SILC,2017,location wealth,,Cities,5,1,,.97954959,,,.77830315,45.546127,4,4,4,6,10,14,30,3,204,27,27,177
AUT,AT,EU-SILC,2017,location wealth,,Cities,,.95330459,.92613572,.80626142,.82790947,11.867542,.38334629,40.867592,4,4,4,6,10,14,2891,1547,2305,1344,1344,961
AUT,AT,EU-SILC,2017,location wealth,,Towns and suburbs,1,.98847371,.98714507,.77307975,.75220865,11.55521,.31385517,36.815426,4,4,4,6,10,14,1413,802,1024,611,611,413
AUT,AT,EU-SILC,2017,location wealth,,Towns and suburbs,2,.9954139,1,.88432533,.87880778,11.999494,.29074574,38.113518,4,4,4,6,10,14,896,174,1272,722,722,550
AUT,AT,EU-SILC,2017,location wealth,,Towns and suburbs,3,1,1,.93137944,.92790681,12.289625,.35752463,39.408192,4,4,4,6,10,14,567,35,1233,532,532,701
AUT,AT,EU-SILC,2017,location wealth,,Towns and suburbs,4,1,,.9693504,.964396,12.60871,.49817595,41.750793,4,4,4,6,10,14,279,5,913,274,274,639
AUT,AT,EU-SILC,2017,location wealth,,Towns and suburbs,5,1,,.95660853,.9335863,12.999308,.5473817,46.380642,4,4,4,6,10,14,60,3,300,57,57,243
AUT,AT,EU-SILC,2017,location wealth,,Towns and suburbs,,.95444125,.93530601,.79051352,.82006145,11.872491,.27686507,43.785549,4,4,4,6,10,14,3323,2223,1871,1100,1100,771
AUT,AT,EU-SILC,2017,location wealth,,Rural (EU LFS),1,.99824411,.99869317,.85016084,.85019767,12.170392,.35300624,36.758129,4,4,4,6,10,14,1683,1051,1059,632,632,427
AUT,AT,EU-SILC,2017,location wealth,,Rural (EU LFS),2,1,1,.93733197,.93272096,12.348976,.2764315,38.052464,4,4,4,6,10,14,1214,330,1486,884,884,602
AUT,AT,EU-SILC,2017,location wealth,,Rural (EU LFS),3,1,1,.95532203,.96012437,12.492735,.29215416,38.222233,4,4,4,6,10,14,1065,104,1849,961,961,888
AUT,AT,EU-SILC,2017,location wealth,,Rural (EU LFS),4,1,,.98706186,.98866618,12.839061,.42261988,41.828117,4,4,4,6,10,14,387,10,998,377,377,621
AUT,AT,EU-SILC,2017,location wealth,,Rural (EU LFS),5,1,,.99158657,.96180624,12.311668,.49133128,46.561684,4,4,4,6,10,14,48,3,196,45,45,151
AUT,AT,EU-SILC,2017,location wealth,,Rural (EU LFS),,.96488076,.95778584,.85355985,.88100678,12.254653,.30522054,44.208149,4,4,4,6,10,14,3724,2725,1755,999,999,756
AUT,AT,EU-SILC,2017,location sex,Female,Cities,,.97829813,.95684457,.88993287,.90578949,12.403008,.5375942,41.621132,4,4,4,6,10,14,2440,991,3092,1449,1449,1643
AUT,AT,EU-SILC,2017,location sex,Male,Cities,,.95949811,.92098135,.84476769,.80569577,11.745262,.41940525,38.930576,4,4,4,6,10,14,2351,1017,2862,1334,1334,1528
AUT,AT,EU-SILC,2017,location sex,Female,Towns and suburbs,,.97896826,.95806849,.87195116,.87105542,12.259587,.39798421,43.890888,4,4,4,6,10,14,3129,1557,3297,1572,1572,1725
AUT,AT,EU-SILC,2017,location sex,Male,Towns and suburbs,,.96763068,.94447136,.84889781,.82130462,11.686589,.32375184,40.952923,4,4,4,6,10,14,3409,1685,3316,1724,1724,1592
AUT,AT,EU-SILC,2017,location sex,Female,Rural (EU LFS),,.98862314,.98106855,.92661762,.92243648,12.603811,.37493956,43.182148,4,4,4,6,10,14,3887,2092,3500,1795,1795,1705
AUT,AT,EU-SILC,2017,location sex,Male,Rural (EU LFS),,.97919059,.96429271,.90987253,.9141286,12.177443,.2917456,41.723736,4,4,4,6,10,14,4234,2131,3843,2103,2103,1740
AUT,AT,EU-SILC,2017,location sex wealth,Female,Cities,1,1,1,.91166615,.92277223,12.510465,.46110633,35.073185,4,4,4,6,10,14,598,191,721,407,407,314
