iso_code,country,survey,year,category,disability,hh_edu_head,sex,comp_prim_v2_m,comp_lowsec_v2_m,comp_upsec_v2_m,overage2plus_m,eduout_prim_m,eduout_lowsec_m,eduout_upsec_m,edu0_prim_m,preschool_3_m,attend_higher_1822_m,comp_higher_2yrs_2529_m,comp_higher_4yrs_2529_m,comp_higher_4yrs_3034_m,comp_lowsec_1524_m,comp_prim_1524_m,comp_upsec_2029_m,edu4_2024_m,eduyears_2024_m,literacy_1524_m,preschool_1ybefore_m,comp_prim_v2_no,comp_lowsec_v2_no,comp_upsec_v2_no,overage2plus_no,eduout_prim_no,eduout_lowsec_no,eduout_upsec_no,edu0_prim_no,preschool_3_no,attend_higher_1822_no,comp_higher_2yrs_2529_no,comp_higher_4yrs_2529_no,comp_higher_4yrs_3034_no,comp_lowsec_1524_no,comp_prim_1524_no,comp_upsec_2029_no,edu4_2024_no,eduyears_2024_no,literacy_1524_no,preschool_1ybefore_no
TCA,Turks and Caicos Islands,MICS,2019,Disability & Sex,"At least one sensory, physical or intellectual difficulty",,Female,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,0,2,,,,,,,,,,,,
TCA,Turks and Caicos Islands,MICS,2019,Disability,"At least one sensory, physical or intellectual difficulty",,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,2,0,5,1,,,,,,,,,,,
TCA,Turks and Caicos Islands,MICS,2019,Disability & Sex,At least one functional difficulty,,Male,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,7,3,11,2,,,,,,,,,,,
TCA,Turks and Caicos Islands,MICS,2019,Household education,,Not completed primary,,,,,,.032897059,.011130356,.13417594,0,.97709024,0,1,1,1,,,,,,1,.72002614,2,1,1,,304,109,66,176,132,132,175,175,251,6,6,3,,,269,56
TCA,Turks and Caicos Islands,MICS,2019,Disability & Sex,At least one functional difficulty,,Female,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,3,0,7,,,,,,,,,,,,
TCA,Turks and Caicos Islands,MICS,2019,Disability & Sex,"At least one sensory, physical or intellectual difficulty",,Male,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2,0,3,1,,,,,,,,,,,
TCA,Turks and Caicos Islands,MICS,2019,Disability,At least one functional difficulty,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,10,3,18,2,,,,,,,,,,,
TCD,Chad,MICS,2019,Disability & Sex,"At least one sensory, physical or intellectual difficulty",,Male,,,,.38416806,.12086152,.21604647,,.40553069,,,,,,,,,,,,,21,0,0,140,87,35,6,107,1,,,,,,,,,,,
TCD,Chad,MICS,2019,Household education,,Completed post-secondary or higher,,.87839037,.66512239,.2956863,.54668945,.12855257,.082788855,.090041153,.044707865,.68105996,.10949197,.64952224,.17215565,.23616834,.60400337,.89728135,.46339005,.037075188,11.238548,.60547012,.10478574,132,147,99,796,389,206,131,239,41,205,167,167,171,406,406,344,157,157,420,37
TCD,Chad,MICS,2019,Household education,,Completed upper secondary,,.63928133,.4258641,.30254817,.45724255,.10084765,.096368253,.24616356,.098804161,.52482927,.080186456,.22141396,.13093996,.12913397,.37786096,.77064651,.37150687,.032386258,9.9526005,.42086425,.074609995,196,152,146,1107,585,293,159,340,49,222,235,235,260,523,523,474,214,214,533,76
TCD,Chad,MICS,2019,Household education,,Not completed primary,,.192792,.070345461,.01675641,.4919585,.66517138,.62179667,.72216016,.59564334,.13768312,.01373467,.74549115,.74028212,.76502162,.050798997,.20938419,.013725025,.26085761,5.9993062,.25962517,.022262499,4360,3133,1937,8404,15131,6884,3570,8563,210,1568,4023,4023,3454,9987,9987,7824,1120,1120,10185,376
TCD,Chad,MICS,2019,Disability,"At least one sensory, physical or intellectual difficulty",,,.38581991,,,.32070705,.10950736,.28343433,,.45767939,,,,,,,,,,,,,37,0,0,262,155,62,14,198,4,,,,,,,,,,,
TCD,Chad,MICS,2019,Household education,,Completed lower secondary,,.55646765,.30455157,.027450489,.45683518,.21253245,.13908245,.46310535,.13424717,.29309693,.011311469,.15406823,.13535517,.16286726,.30183733,.68936831,.038677234,.052667934,8.5952053,.35462746,.025069203,269,312,284,1523,941,407,267,517,68,448,408,408,313,953,953,887,409,409,930,91
TCD,Chad,MICS,2019,Disability & Sex,At least one functional difficulty,,Female,.41392988,,,.32311401,.088414513,.26340091,.36210829,.55018216,,,,,,,,,,,,,118,0,0,674,390,182,47,568,11,,,,,,,,,,,
TCD,Chad,MICS,2019,Disability,At least one functional difficulty,,,.47246271,,,.36771575,.091610618,.18002935,.24668986,.48538846,,,,,,,,,,,,,277,0,0,1457,797,429,108,1156,20,,,,,,,,,,,
TCD,Chad,MICS,2019,Disability & Sex,At least one functional difficulty,,Male,.51743883,,,.4052414,.094635099,.11880474,.16504164,.42221215,,,,,,,,,,,,,159,0,0,783,407,247,61,588,9,,,,,,,,,,,
TCD,Chad,MICS,2019,Disability & Sex,"At least one sensory, physical or intellectual difficulty",,Female,,,,.249038,.095388971,,,.5086062,,,,,,,,,,,,,16,0,0,122,68,27,8,91,3,,,,,,,,,,,
TCD,Chad,MICS,2019,Household education,,Completed primary,,.40963849,.099882893,.021329712,.49368721,.28183326,.18451117,.50443935,.19715878,.13147578,.013217853,.19405848,.18967532,.19828817,.074792407,.57912755,.021543236,.08427503,7.0055099,.18220286,.041388806,562,613,539,2622,1824,847,599,1070,92,806,725,725,563,1923,1923,1623,730,730,1898,130
TGO,Togo,MICS,2017,Disability,"At least one sensory, physical or intellectual difficulty",,,.72357559,,,.33907577,.027206918,.055769309,,.023100659,,.019104203,.37283459,.32182038,.17681201,.29456222,.71623373,.097816594,.092466384,8.1259356,.43830478,,58,0,0,259,134,87,20,87,6,60,65,65,62,84,84,111,41,41,79,
TGO,Togo,MICS,2017,Household education,,Completed upper secondary,,.91618055,.76136243,.62942117,.55753165,.038580257,.04889036,.22286275,.013060316,.75020075,.35522565,.28832075,.061035682,.02569294,.71285737,.93217248,.64139611,.013512024,12.054659,.74222124,.20875379,88,102,141,594,241,128,94,140,68,186,248,248,168,382,382,474,222,222,360,36
TGO,Togo,MICS,2017,Disability & Sex,At least one functional difficulty,,Female,.77524561,,,.31360897,.022784824,.089330703,.26458144,.034137268,,.023730624,.36558241,.32512963,.24662183,.24882466,.6883055,.06440004,.14277208,7.2919912,.40521702,,103,0,0,440,219,136,44,144,9,70,83,83,80,179,179,145,56,56,198,
TGO,Togo,MICS,2017,Household education,,Completed lower secondary,,.94533002,.68468034,.23846118,.48870444,.019429224,.064203501,.21366701,.0075784004,.67653263,.081641242,.10862995,.062420778,.031103885,.63657832,.90824115,.16946495,.025417464,10.358468,.66057485,.16481471,233,229,211,1398,625,342,226,382,144,367,371,371,291,723,723,709,328,328,734,102
TGO,Togo,MICS,2017,Disability,At least one functional difficulty,,,.78217715,,,.34888962,.013632309,.063370049,.23292978,.023575509,,.017688306,.35417435,.32115561,.23872606,.26839256,.74098587,.062782809,.11751685,7.3509703,.39468819,,188,0,0,867,451,251,85,281,25,90,96,96,86,274,274,173,69,69,315,
TGO,Togo,MICS,2017,Disability & Sex,At least one functional difficulty,,Male,.79018795,,,.3819274,.0044782464,.042148076,.19467232,.013473415,,,,,,.30097982,.8287167,,,,.37779838,,85,0,0,427,232,115,41,137,16,20,13,13,6,95,95,28,13,13,117,
TGO,Togo,MICS,2017,Household education,,Not completed primary,,.71473759,.34492767,.094946243,.38423446,.12410223,.1686597,.34746987,.075310953,.58464193,.029871665,.4132891,.40626344,.49453431,.26476699,.61789006,.071014091,.17247666,7.5680337,.38250983,.16512594,845,556,443,4679,2911,1378,657,1835,342,712,770,770,747,1906,1906,1540,584,584,1995,330
TGO,Togo,MICS,2017,Disability & Sex,"At least one sensory, physical or intellectual difficulty",,Female,.8266415,,,.31905502,.045048404,.099307977,,.024165314,,.02534651,.38688725,.32666063,.1897355,.29060003,.70409596,.098649748,.11746351,8.0694256,.42464688,,35,0,0,139,70,48,14,47,3,48,57,57,57,68,68,93,33,33,63,
TGO,Togo,MICS,2017,Disability & Sex,"At least one sensory, physical or intellectual difficulty",,Male,,,,.36097229,.0045854882,.024516383,,.021985136,,,,,,,,,,,,,23,0,0,120,64,39,6,40,3,12,8,8,5,16,16,18,8,8,16,
TGO,Togo,MICS,2017,Household education,,Completed primary,,.88950396,.44158375,.12722781,.42526653,.048600744,.064568281,.29193082,.010010306,.65040684,.044438377,.11795463,.086857229,.092509434,.33379439,.82032442,.094424881,.055806059,8.5189066,.40334421,.23799244,409,283,281,2249,1200,613,309,736,182,444,523,523,478,1029,1029,992,419,419,1047,167
TGO,Togo,MICS,2017,Household education,,Completed post-secondary or higher,,.94781482,.72994816,.59055024,.57734895,.0071933204,.056761019,.20923457,0,.59990937,.24383427,.5768742,.11309647,.23996966,.7016542,.93227988,.62781543,.019268397,12.162624,.75645965,,66,58,58,343,128,79,62,82,48,95,124,124,110,206,206,226,101,101,201,28
TKM,Turkmenistan,MICS,2019,Household education,,Not completed primary,,,,,,,,,,,,,,,,,,,,,,3,3,4,12,7,3,2,1,1,5,3,3,6,9,9,9,6,6,10,4
TKM,Turkmenistan,MICS,2019,Disability & Sex,At least one functional difficulty,,Male,,,,,,,,,,,,,,,,,,,,,7,0,0,0,14,14,3,10,1,,,,,,,,,,,
TKM,Turkmenistan,MICS,2019,Disability & Sex,"At least one sensory, physical or intellectual difficulty",,Male,,,,,,,,,,,,,,,,,,,,,4,0,0,0,5,8,2,6,,,,,,,,,,,,
TKM,Turkmenistan,MICS,2019,Disability & Sex,"At least one sensory, physical or intellectual difficulty",,Female,,,,,,,,,,,,,,,,,,,,,1,0,0,0,17,3,8,8,1,1,7,7,10,2,2,8,,,2,
TKM,Turkmenistan,MICS,2019,Household education,,Completed upper secondary,,1,.96227485,.24368741,0,.026237492,.010494773,.017724628,.010330371,1,.089838989,.16403325,.14729173,.11592502,.82657242,.99615806,.26744783,.0062423963,10.695398,.79214227,.85774457,135,153,199,629,242,291,102,207,103,293,411,411,200,605,605,780,369,369,585,45
TKM,Turkmenistan,MICS,2019,Household education,,Completed primary,,.99014187,.8747052,.086428098,0,.012901138,.0095945019,.019479323,.00277107,.96445721,.0054688281,.032827917,.030877778,.0047515784,.75876284,.99205142,.0782886,0,9.9914303,.70568162,.90853852,198,83,103,1051,531,449,74,405,115,153,311,311,489,344,344,496,183,183,351,84
TKM,Turkmenistan,MICS,2019,Disability,At least one functional difficulty,,,,,,,0,,,,,,,,,,,,,,,,14,0,0,0,34,26,13,24,5,1,7,7,13,4,4,10,2,2,3,
TKM,Turkmenistan,MICS,2019,Household education,,Completed lower secondary,,.98694909,.94907713,.071431085,0,.025729051,.0093729878,.018150469,.0089302333,.97041816,.03587098,.048886959,.046107188,.043785576,.83208382,.99376208,.076689839,.00056253921,10.241655,.80357498,.92675924,507,532,598,2149,800,1016,341,692,186,929,1012,1012,610,1932,1932,2095,1078,1078,1900,91
TKM,Turkmenistan,MICS,2019,Household education,,Completed post-secondary or higher,,1,.91141069,.34180295,0,.016235629,0,.013851586,0,.99349815,.18515976,.33864865,.31622416,.39407152,.80604184,1,.40457222,0,11.433687,.76553649,.95019376,169,150,180,690,256,331,102,257,107,271,373,373,253,588,588,736,363,363,580,84
TKM,Turkmenistan,MICS,2019,Disability & Sex,At least one functional difficulty,,Female,,,,,,,,,,,,,,,,,,,,,7,0,0,0,20,12,10,14,4,1,7,7,13,4,4,10,2,2,3,
TKM,Turkmenistan,MICS,2019,Disability,"At least one sensory, physical or intellectual difficulty",,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,22,11,10,14,1,1,7,7,10,2,2,8,,,2,
TON,Tonga,MICS,2019,Disability & Sex,"At least one sensory, physical or intellectual difficulty",,Male,,,,,,,,,,,,,,,,,,,,,5,0,0,21,10,6,2,4,1,,,,,,,,,,,
TON,Tonga,MICS,2019,Household education,,Completed post-secondary or higher,,.98967797,.95303613,.9373517,.54092401,.034529861,.091437139,.26487812,.0095578805,.74149126,.21810189,.862432,.27909574,.30831686,.89153361,.99319935,.93584663,0,15.263206,.81281132,.021715114,290,198,151,1224,565,475,164,361,102,317,228,228,205,688,688,493,266,266,698,90
TON,Tonga,MICS,2019,Disability & Sex,At least one functional difficulty,,Female,,,,.62653702,,.016596351,,,,,,,,,,,,,,,28,0,0,69,28,36,1,21,4,,,,,,,,,,,
TON,Tonga,MICS,2019,Household education,,Completed upper secondary,,.9805482,.88277525,.83415359,.47869802,.049152352,.11930078,.47069931,.0072612721,.8874169,.18022679,.73756266,.10279727,.10419082,.80276895,.97880608,.8776384,.0078779291,14.288612,.7409541,0,141,108,82,660,338,243,94,223,55,177,135,135,145,378,378,287,154,154,396,52
TON,Tonga,MICS,2019,Disability & Sex,"At least one sensory, physical or intellectual difficulty",,Female,,,,,,,,,,,,,,,,,,,,,7,0,0,25,15,10,0,9,,,,,,,,,,,,
TON,Tonga,MICS,2019,Household education,,Completed primary,,.96079373,.7442311,.67849118,.4636488,.035444144,.13946278,.57331276,.0061362847,.65401888,.13144806,.63516527,.19293162,.054993317,.73221469,.98454201,.72147703,.0078055621,13.786261,.70238495,.051963918,189,126,112,808,393,318,114,266,56,204,121,121,135,497,497,331,213,213,491,70
TON,Tonga,MICS,2019,Disability,At least one functional difficulty,,,.90193594,,,.46734229,.007110029,.068502523,,0,,,,,,,,,,,,,46,0,0,141,62,60,4,40,8,,,,,,,,,,,
TON,Tonga,MICS,2019,Household education,,Not completed primary,,,,,.39593002,.070686094,.23924477,,.042250302,,.040350247,,,,.74544597,.99451679,.82461929,,,.68833321,,28,20,11,108,61,46,13,41,12,28,22,22,25,70,70,43,23,23,72,11
TON,Tonga,MICS,2019,Disability,"At least one sensory, physical or intellectual difficulty",,,,,,.39309415,,,,,,,,,,,,,,,,,12,0,0,46,25,16,2,13,1,,,,,,,,,,,
TON,Tonga,MICS,2019,Disability & Sex,At least one functional difficulty,,Male,,,,.34893382,0,,,,,,,,,,,,,,,,18,0,0,72,34,24,3,19,4,,,,,,,,,,,
TUN,Tunisia,MICS,2018,Household education,,Completed post-secondary or higher,,1,.99105906,.91037261,.32488233,.046345245,.029085204,.096683815,.0048138914,.98907024,.50058806,.81130964,.29292417,.48410058,.99272805,.99752098,.91856486,0,14.987273,.99290907,.65092534,98,65,80,603,418,136,101,238,169,127,169,169,292,248,248,292,123,123,251,88
TUN,Tunisia,MICS,2018,Disability & Sex,"At least one sensory, physical or intellectual difficulty",,Male,.56619686,,,.095342197,.033203572,.10876354,,.07854908,,,,,,,,,,,,,30,6,0,86,66,30,25,41,4,4,5,5,9,8,8,8,2,2,8,
TUN,Tunisia,MICS,2018,Disability,"At least one sensory, physical or intellectual difficulty",,,.72617316,,,.11977683,.025427319,.073906034,.40815395,.069825977,,.07597059,.37184623,.19077146,.21637945,.73896992,.81621122,.4724856,.033931807,11.059346,.88086689,,50,9,0,156,118,53,42,76,9,42,52,52,94,66,66,87,34,34,64,
TUN,Tunisia,MICS,2018,Household education,,Completed primary,,.95626849,.93147606,.71001685,.41204116,.025994966,.089086168,.30082104,.0071369633,.97214872,.14845876,.32502189,.115582,.076264076,.91032094,.95356345,.67287111,.0098883975,12.746382,.94145322,.67033494,414,389,342,1460,853,437,529,567,131,604,398,398,331,1214,1214,951,550,550,1215,119
TUN,Tunisia,MICS,2018,Household education,,Not completed primary,,.91032267,.85072136,.61082667,.34312063,.039222106,.11320877,.40588015,.015226337,.95608497,.094794653,.29585451,.099955544,.11912411,.84641552,.88835382,.57209969,.02741036,12.062641,.91150212,.61343729,527,541,438,1682,1044,514,719,709,132,780,577,577,453,1657,1657,1332,733,733,1659,125
TUN,Tunisia,MICS,2018,Disability & Sex,"At least one sensory, physical or intellectual difficulty",,Female,,,,.14818935,.015864361,,,.061105888,,.084137581,.39061531,.19186781,.23768528,.75168407,.84090602,.4936699,.037065823,11.191557,.89203095,,20,3,0,70,52,23,17,35,5,38,47,47,85,58,58,79,32,32,56,
TUN,Tunisia,MICS,2018,Household education,,Completed lower secondary,,.98263609,.96635896,.66336894,.38966897,.029659461,.063888893,.15292192,.0074022119,.95715338,.22006281,.28385943,.11964075,.091225334,.9652313,.97143656,.6158241,.0027715617,13.446169,.98535532,.78725463,305,231,189,1150,698,319,343,432,178,341,273,273,351,743,743,588,315,315,758,116
TUN,Tunisia,MICS,2018,Household education,,Completed upper secondary,,.98584563,.98624355,.76461864,.38230476,.027157776,.04595134,.14107281,.0098554445,.97623134,.27203095,.37081707,.076390728,.07058166,.96441054,.98304409,.77306974,0,13.302646,.98466808,.66985661,310,278,245,1414,885,381,396,535,276,411,384,384,537,881,881,784,400,400,874,158
TUN,Tunisia,MICS,2018,Disability,At least one functional difficulty,,,.78326625,.63326895,,.18748572,.021690398,.071208097,.25868475,.017492702,,.11358926,.38109878,.18698741,.21537906,.88679409,.91640323,.52756923,.015689746,11.974795,.92413944,,250,36,0,678,499,231,208,323,16,74,76,76,134,334,334,146,68,68,361,
TUN,Tunisia,MICS,2018,Disability & Sex,At least one functional difficulty,,Male,.6711691,,,.17217034,.018347912,.085215099,.39125714,.020728532,,,,,,.8729021,.90496826,,,,.88236731,,130,23,0,365,273,137,109,180,6,8,7,7,13,127,127,15,7,7,143,
TUN,Tunisia,MICS,2018,Disability & Sex,At least one functional difficulty,,Female,.89100188,,,.205451,.025632637,.050295379,.12929323,.013466162,,.12824325,.40398827,.19223624,.23834385,.89549083,.92356187,.53594536,.017823512,11.942041,.9524579,,120,13,0,313,226,94,99,143,10,66,69,69,121,207,207,131,61,61,218,
TUV,Tuvalu,MICS,2019,Disability & Sex,"At least one sensory, physical or intellectual difficulty",,Female,,,,,,,,,,,,,,,,,,,,,0,0,0,7,5,0,0,1,1,,,,,,,,,,,
TUV,Tuvalu,MICS,2019,Disability & Sex,At least one functional difficulty,,Male,,,,,,,,,,,,,,,,,,,,,4,0,0,28,19,10,1,12,5,,,,,,,,,,,
TUV,Tuvalu,MICS,2019,Household education,,Completed upper secondary,,,,.68317086,.085435882,.18266807,.21499975,,0,.9010967,.10460164,.28378251,.054053809,.072462983,.86778301,1,.63829809,0,15.570127,.8260842,,28,26,42,109,90,42,23,61,38,49,75,75,57,111,111,144,69,69,110,15
TUV,Tuvalu,MICS,2019,Household education,,Not completed primary,,,,,.095890723,,,,,,.025547557,,,,.7952382,.97619087,.51612729,,,.8380962,,7,18,14,31,29,16,13,15,19,28,23,23,17,44,44,45,26,26,44,8
TUV,Tuvalu,MICS,2019,Household education,,Completed lower secondary,,,,,.1106769,.16040269,.3082251,,0,,.19411586,.18875247,.076303907,.063415304,.86183804,.98684144,.39065865,0,11.934498,.83029997,,21,24,18,116,91,34,18,54,19,37,55,55,46,67,67,90,37,37,73,21
TUV,Tuvalu,MICS,2019,Disability & Sex,"At least one sensory, physical or intellectual difficulty",,Male,,,,,,,,,,,,,,,,,,,,,1,0,0,11,8,4,0,3,2,,,,,,,,,,,
TUV,Tuvalu,MICS,2019,Disability,At least one functional difficulty,,,,,,0,,,,,,,,,,,,,,,,,5,0,0,41,29,11,2,14,6,,,,,,,,,,,
TUV,Tuvalu,MICS,2019,Household education,,Completed primary,,,.84848332,.33536172,.059828058,.28205654,.28261244,.60588598,0,.78237975,.072783545,.20255972,.14614955,.11822495,.78398311,.95717013,.40344715,0,13.099909,.82727146,,26,45,37,105,98,41,39,62,44,72,89,89,44,122,122,145,63,63,125,22
TUV,Tuvalu,MICS,2019,Disability & Sex,At least one functional difficulty,,Female,,,,,,,,,,,,,,,,,,,,,1,0,0,13,10,1,1,2,1,,,,,,,,,,,
TUV,Tuvalu,MICS,2019,Disability,"At least one sensory, physical or intellectual difficulty",,,,,,,,,,,,,,,,,,,,,,,1,0,0,18,13,4,0,4,3,,,,,,,,,,,
TUV,Tuvalu,MICS,2019,Household education,,Completed post-secondary or higher,,,,.62831932,.19114459,.12535541,,,0,,.28845969,.51428765,.13469568,.2380943,.87735927,.99056607,.68617046,0,14.408659,.89341146,,21,25,46,103,73,28,25,44,21,53,50,50,51,108,108,115,66,66,105,17
UZB,Uzbekistan,MICS,2021,Household education,,Completed post-secondary or higher,,1,.99657971,.97624123,.38720146,.012388544,.0028588912,.11873309,.0016402168,.98089254,.42522094,.44363111,.40446919,.53885865,.91472882,.99793309,.95508355,0,12.935454,.89034843,.76076525,469,369,413,1036,645,789,374,667,253,617,797,797,744,1362,1362,1498,703,703,1338,154
UZB,Uzbekistan,MICS,2021,Disability & Sex,At least one functional difficulty,,Male,,,,0,,,,,,,,,,,,,,,,,0,0,0,64,0,0,0,0,2,,,,,,,,,,,
UZB,Uzbekistan,MICS,2021,Disability,"At least one sensory, physical or intellectual difficulty",,,,,,,,,,,,,,,,,,,,,,,0,0,0,24,0,0,0,0,3,9,12,12,23,13,13,24,12,12,12,
UZB,Uzbekistan,MICS,2021,Disability & Sex,At least one functional difficulty,,Female,,,,0,,,,,,,.057256036,.057256036,.04138485,,,.72580171,,,,,0,0,0,66,0,0,0,0,4,14,32,32,46,21,21,52,20,20,20,
UZB,Uzbekistan,MICS,2021,Disability & Sex,"At least one sensory, physical or intellectual difficulty",,Male,,,,,,,,,,,,,,,,,,,,,0,0,0,10,0,0,0,0,2,,,,,,,,,,,
UZB,Uzbekistan,MICS,2021,Disability,At least one functional difficulty,,,,,,0,,,,,,,.057256036,.057256036,.04138485,,,.72580171,,,,,0,0,0,130,0,0,0,0,6,14,32,32,46,21,21,52,20,20,20,
UZB,Uzbekistan,MICS,2021,Disability & Sex,"At least one sensory, physical or intellectual difficulty",,Female,,,,,,,,,,,,,,,,,,,,,0,0,0,14,0,0,0,0,1,9,12,12,23,13,13,24,12,12,12,
UZB,Uzbekistan,MICS,2021,Household education,,Completed primary,,1,1,1,.22861865,.00598844,0,.36067742,0,,.073232621,.073197402,.073197402,.039614968,.92144924,1,.81694913,0,11.910095,.91517091,,42,38,34,53,42,75,50,62,12,58,64,64,53,127,127,119,55,55,125,7
UZB,Uzbekistan,MICS,2021,Household education,,Completed upper secondary,,.99829453,.9835186,.97293764,.25107157,.010065413,.0062347543,.24466237,0,.97807926,.19429013,.094637543,.083751656,.071115792,.89191055,.99445677,.92979395,0,12.23024,.86931002,.78707814,1084,881,915,1991,1479,1861,935,1540,475,1443,1871,1871,1580,3112,3112,3441,1567,1567,3118,344
UZB,Uzbekistan,MICS,2021,Household education,,Completed lower secondary,,.99381763,.99612653,.91391313,.20649484,.011329687,.010840047,.27535596,.0037486546,.97759801,.11303553,.077741407,.065487117,.046575066,.89384925,.99634236,.84333783,0,12.023394,.87001437,.81580567,1165,875,905,1836,1464,1976,1086,1547,400,1492,1631,1631,1449,3199,3199,3120,1484,1484,3229,305
UZB,Uzbekistan,MICS,2021,Household education,,Not completed primary,,,,,,,,,,,0,,,,,,,,,,,7,4,5,3,3,12,2,5,,8,9,9,6,15,15,17,8,8,15,2
VNM,Viet Nam,MICS,2020,Disability & Sex,At least one functional difficulty,,Male,,,,.086208716,.0072936742,.11399524,,.037574209,,,,,,,,,,,,,22,2,0,47,37,33,15,33,5,,,,,,,,,,,
VNM,Viet Nam,MICS,2020,Household education,,Completed lower secondary,,.97575414,.96438712,.72359627,0,.013392882,.079103239,.20775506,.01478149,1,.010482623,.54851967,.41977683,.2736856,.93884635,.9418124,.57290286,.019477099,15.758958,.96266484,.71289557,137,71,49,250,247,199,117,180,53,97,162,162,160,248,248,230,87,87,276,42
VNM,Viet Nam,MICS,2020,Household education,,Completed post-secondary or higher,,.99760658,.97932398,.87608552,.0028703448,.012237862,.015925759,.12305744,.00033297259,.98755491,.024850221,.91456139,.78518873,.82219309,.97159684,.98527741,.92194992,.0014011262,19.815462,.98560435,.66166592,216,114,95,637,622,332,188,416,230,225,458,458,583,454,454,545,201,201,559,127
VNM,Viet Nam,MICS,2020,Disability & Sex,"At least one sensory, physical or intellectual difficulty",,Male,,,,.11924413,,,,,,,,,,,,,,,,,10,2,0,30,20,17,8,17,5,,,,,,,,,,,
VNM,Viet Nam,MICS,2020,Disability & Sex,At least one functional difficulty,,Female,,,,.031516764,,,,.10371017,,,,,,,,,,,,,11,1,0,35,24,26,11,35,4,,,,,,,,,,,
VNM,Viet Nam,MICS,2020,Disability,At least one functional difficulty,,,.84816247,,,.06242419,.012971788,.090630218,,.069914594,,,,,,,,,,,,,33,3,0,82,61,59,26,68,9,,,,,,,,,,,
VNM,Viet Nam,MICS,2020,Household education,,Not completed primary,,.97401369,.8779211,.68592989,.0033651565,.019800587,.10290686,.33321697,.012476157,.9723407,.011004291,.79659796,.7248013,.78800917,.85079491,.89991814,.63605583,.077253059,15.172845,.92622668,.79472262,678,475,391,1489,1498,982,653,1043,509,781,987,987,1056,1544,1544,1242,539,539,1796,357
VNM,Viet Nam,MICS,2020,Household education,,Completed primary,,.96601254,.93026316,.82913947,.0078619793,.028341271,.041158129,.34351549,.0069260295,.97907084,.02536867,.62350363,.43966126,.37408376,.90458542,.95775521,.75399888,.043776833,16.619398,.92527223,.85014373,162,95,91,281,281,214,137,212,71,170,171,171,187,361,361,316,158,158,373,44
VNM,Viet Nam,MICS,2020,Disability,"At least one sensory, physical or intellectual difficulty",,,,,,.09576457,,,,.17287396,,,,,,,,,,,,,14,3,0,43,28,27,12,33,8,,,,,,,,,,,
VNM,Viet Nam,MICS,2020,Household education,,Completed upper secondary,,.99206519,.98461884,.91721356,.00032516074,.017341616,.019440103,.17009406,.0038043163,.99109137,.022527492,.86759102,.47504094,.31806919,.98181057,.98852575,.93646765,.00096216227,18.231987,.98951507,.73863065,491,254,251,1001,1009,675,440,722,355,494,777,777,787,1001,1001,1070,425,425,1168,204
VNM,Viet Nam,MICS,2020,Disability & Sex,"At least one sensory, physical or intellectual difficulty",,Female,,,,,,,,,,,,,,,,,,,,,4,1,0,13,8,10,4,16,3,,,,,,,,,,,
WSM,Samoa,MICS,2019,Household education,,Not completed primary,,.96752679,.97684175,.49621385,.061555337,.12448041,.02829935,.28577721,.015783446,.82456529,.076347567,.18433768,.16029419,.15532365,.96916336,.9908886,.41995883,0,11.984097,.97215712,,87,75,56,283,225,62,137,141,34,108,72,72,75,223,223,161,95,95,232,21
WSM,Samoa,MICS,2019,Household education,,Completed post-secondary or higher,,1,1,.87924242,.18752791,.035282698,.062626898,.080511667,0,.74199671,.48518437,.62168396,.44204754,.47958598,.99638468,.99638468,.85672373,0,14.337552,1,,77,77,59,327,208,68,127,128,38,107,91,91,91,222,222,184,96,96,219,24
WSM,Samoa,MICS,2019,Disability,"At least one sensory, physical or intellectual difficulty",,,,,,.013808009,.025999166,,,,,,,,,,,,,,,,5,4,0,41,31,10,9,12,2,,,,,,,,,,,
WSM,Samoa,MICS,2019,Disability & Sex,At least one functional difficulty,,Male,.85467982,,,.0029677795,.018139195,.01972701,.22161682,0,,,,,,,,,,,,,33,26,0,188,145,39,52,90,2,,,,,,,,,,,
WSM,Samoa,MICS,2019,Household education,,Completed upper secondary,,.98351854,.99661893,.73298401,.11228323,.073139243,.064624816,.19109799,0,.7299999,.23214473,.28173655,.097748615,.060522158,.98427188,.9875071,.75584835,.0035864869,13.320977,.9949457,.62226665,161,166,129,690,480,152,271,295,80,250,173,173,183,502,502,385,212,212,494,55
WSM,Samoa,MICS,2019,Disability & Sex,"At least one sensory, physical or intellectual difficulty",,Male,,,,.017457591,,,,,,,,,,,,,,,,,1,3,0,32,23,8,4,11,,,,,,,,,,,,
WSM,Samoa,MICS,2019,Household education,,Completed primary,,,.95973152,,.092875719,.23814133,,.33620146,.025932383,,.16959335,.11069467,.031609442,,.95237005,.98752266,.31555074,0,11.84084,1,,27,31,22,90,80,24,54,48,14,43,37,37,23,85,85,70,33,33,88,11
