survey_uis,iso_code3,country,year_uis,group,category,comp_prim_uis,comp_lowsec_uis,comp_upsec_uis,metadata,note_source
EU-SILC,AUT,Austria,2014,total,total,,98.699997,88.32,"Austria EU-SILC 2014. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
EU-SILC,AUT,Austria,2014,sex,male,,99.620003,87.970001,"Austria EU-SILC 2014. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
EU-SILC,AUT,Austria,2014,sex,female,,97.669998,88.779999,"Austria EU-SILC 2014. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
EU-SILC,AUT,Austria,2014,wealth,quintile 4,,100,94.489998,"Austria EU-SILC 2014. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
EU-SILC,AUT,Austria,2014,wealth,quintile 2,,100,87.199997,"Austria EU-SILC 2014. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
EU-SILC,AUT,Austria,2014,wealth,quintile 1,,94.209999,73.629997,"Austria EU-SILC 2014. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,AZE,Azerbaijan,2000,sex,female,96.910004,86.230003,62.119999,"Azerbaijan MICS 2000. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,AZE,Azerbaijan,2000,wealth,quintile 4,98.639999,91.059998,69.959999,"Azerbaijan MICS 2000. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,AZE,Azerbaijan,2000,location,urban,98.239998,91.779999,72.400002,"Azerbaijan MICS 2000. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,AZE,Azerbaijan,2000,wealth,quintile 5,99.040001,96.169998,84.82,"Azerbaijan MICS 2000. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,AZE,Azerbaijan,2000,wealth,quintile 2,96.949997,88.510002,60.130001,"Azerbaijan MICS 2000. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,AZE,Azerbaijan,2000,sex,male,97.220001,89.419998,66.669998,"Azerbaijan MICS 2000. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,AZE,Azerbaijan,2000,wealth,quintile 3,96.889999,86.730003,63.68,"Azerbaijan MICS 2000. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,AZE,Azerbaijan,2000,wealth,quintile 1,94.379997,77.809998,48.84,"Azerbaijan MICS 2000. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,AZE,Azerbaijan,2000,location,rural,95.75,83.379997,55.32,"Azerbaijan MICS 2000. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,AZE,Azerbaijan,2000,total,total,97.059998,87.760002,64.400002,"Azerbaijan MICS 2000. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
DHS,AZE,Azerbaijan,2006,location,rural,96.934723,88.397537,68.613029,Azerbaijan DHS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,AZE,Azerbaijan,2006,wealth,quintile 1,94.758011,84.280151,53.894348,Azerbaijan DHS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,AZE,Azerbaijan,2006,wealth,quintile 3,97.77047,91.680283,74.592758,Azerbaijan DHS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,AZE,Azerbaijan,2006,total,total,97.9422,91.655693,74.952347,Azerbaijan DHS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,AZE,Azerbaijan,2006,wealth,quintile 4,99.474831,96.945923,81.051758,Azerbaijan DHS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,AZE,Azerbaijan,2006,poorest by sex,poorest female,90.61409,83.082603,36.373631,Azerbaijan DHS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,AZE,Azerbaijan,2006,wealth,quintile 5,99.554604,97.034286,89.580139,Azerbaijan DHS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,AZE,Azerbaijan,2006,wealth,quintile 2,98.602692,85.885742,71.184662,Azerbaijan DHS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,AZE,Azerbaijan,2006,sex,female,96.713051,89.710587,71.337723,Azerbaijan DHS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,AZE,Azerbaijan,2006,poorest by sex,poorest male,98.485046,85.749863,70.015533,Azerbaijan DHS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,AZE,Azerbaijan,2006,location,urban,98.818581,94.241219,80.503067,Azerbaijan DHS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,AZE,Azerbaijan,2006,sex,male,99.023041,94.511917,78.948624,Azerbaijan DHS 2006. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
MICS,BDI,Burundi,2000,wealth,quintile 2,5.4545498,3.3149199,1.33333,Burundi MICS 2000. The survey collected data on school attendance for age 5-19 and educational attainment for age 5 and above.,
MICS,BDI,Burundi,2000,location,urban,37.69231,20.202021,15.38462,Burundi MICS 2000. The survey collected data on school attendance for age 5-19 and educational attainment for age 5 and above.,
MICS,BDI,Burundi,2000,wealth,quintile 3,7.0370402,1.0204099,0,Burundi MICS 2000. The survey collected data on school attendance for age 5-19 and educational attainment for age 5 and above.,
MICS,BDI,Burundi,2000,poorest by sex,poorest male,4.7945199,8.16327,1.42857,Burundi MICS 2000. The survey collected data on school attendance for age 5-19 and educational attainment for age 5 and above.,
MICS,BDI,Burundi,2000,poorest by sex,poorest female,9.2715197,0,0,Burundi MICS 2000. The survey collected data on school attendance for age 5-19 and educational attainment for age 5 and above.,
MICS,BDI,Burundi,2000,location,rural,10.83277,4.42765,1.5580699,Burundi MICS 2000. The survey collected data on school attendance for age 5-19 and educational attainment for age 5 and above.,
MICS,BDI,Burundi,2000,sex,male,12.02703,7.6086998,3.4188001,Burundi MICS 2000. The survey collected data on school attendance for age 5-19 and educational attainment for age 5 and above.,
MICS,BDI,Burundi,2000,sex,female,13.84083,4.6017699,2.5404201,Burundi MICS 2000. The survey collected data on school attendance for age 5-19 and educational attainment for age 5 and above.,
MICS,BDI,Burundi,2000,wealth,quintile 5,29,13.94422,8.4577103,Burundi MICS 2000. The survey collected data on school attendance for age 5-19 and educational attainment for age 5 and above.,
MICS,BDI,Burundi,2000,wealth,quintile 1,7.0707102,4.0404,.64934999,Burundi MICS 2000. The survey collected data on school attendance for age 5-19 and educational attainment for age 5 and above.,
MICS,BDI,Burundi,2000,wealth,quintile 4,10.41096,5.0251298,2.5,Burundi MICS 2000. The survey collected data on school attendance for age 5-19 and educational attainment for age 5 and above.,
MICS,BDI,Burundi,2000,total,total,13.0056,5.95122,2.93367,Burundi MICS 2000. The survey collected data on school attendance for age 5-19 and educational attainment for age 5 and above.,
MICS,BDI,Burundi,2005,wealth,quintile 4,13.42,2.6800001,1.5,"Burundi MICS 2005. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,BDI,Burundi,2005,location,rural,11.53,2.3900001,.81999999,"Burundi MICS 2005. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,BDI,Burundi,2005,sex,male,14.84,5.5900002,2.6300001,"Burundi MICS 2005. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,BDI,Burundi,2005,wealth,quintile 5,28.549999,12.9,8.9099998,"Burundi MICS 2005. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,BDI,Burundi,2005,wealth,quintile 2,6.6399999,.75,0,"Burundi MICS 2005. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,BDI,Burundi,2005,total,total,13.17,4.23,2.1099999,"Burundi MICS 2005. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,BDI,Burundi,2005,sex,female,11.65,3.3299999,1.73,"Burundi MICS 2005. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,BDI,Burundi,2005,wealth,quintile 3,9.29,2.76,0,"Burundi MICS 2005. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,BDI,Burundi,2005,wealth,quintile 1,5.6999998,0,0,"Burundi MICS 2005. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
MICS,BDI,Burundi,2005,location,urban,42.080002,27.24,18.299999,"Burundi MICS 2005. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
DHS,BDI,Burundi,2010,poorest by sex,poorest male,24.23044,7.5934,0,Burundi DHS 2010. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,BDI,Burundi,2010,location,urban,58.34531,32.729321,22.45787,Burundi DHS 2010. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,BDI,Burundi,2010,wealth,quintile 1,22.772909,3.42273,.20660999,Burundi DHS 2010. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,BDI,Burundi,2010,wealth,quintile 2,29.93849,3.8440101,.57880002,Burundi DHS 2010. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,BDI,Burundi,2010,wealth,quintile 3,38.829288,7.3879299,1.16045,Burundi DHS 2010. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,BDI,Burundi,2010,wealth,quintile 4,43.728722,11.82161,3.09217,Burundi DHS 2010. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,BDI,Burundi,2010,sex,female,38.413879,8.3597498,3.6784401,Burundi DHS 2010. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,BDI,Burundi,2010,sex,male,41.446239,16.1593,6.71418,Burundi DHS 2010. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,BDI,Burundi,2010,location,rural,37.396511,8.4781799,2.32125,Burundi DHS 2010. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,BDI,Burundi,2010,wealth,quintile 5,59.02734,27.621349,15.94215,Burundi DHS 2010. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,BDI,Burundi,2010,poorest by sex,poorest female,21.56039,.49886,.33436999,Burundi DHS 2010. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,BDI,Burundi,2010,total,total,39.82951,11.93795,5.0622902,Burundi DHS 2010. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,
DHS,BDI,Burundi,2017,total,total,53.3423,25.96316,12.38276,Burundi DHS 2016-17. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,BDI,Burundi,2017,location,rural,50.523941,22.205509,7.7031698,Burundi DHS 2016-17. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,BDI,Burundi,2017,poorest by sex,poorest female,36.687698,4.4618502,0,Burundi DHS 2016-17. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,BDI,Burundi,2017,wealth,quintile 3,55.66671,22.25757,5.7109699,Burundi DHS 2016-17. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,BDI,Burundi,2017,sex,female,57.907711,23.2185,11.36293,Burundi DHS 2016-17. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,BDI,Burundi,2017,location,urban,72.919113,45.24424,33.092628,Burundi DHS 2016-17. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,BDI,Burundi,2017,poorest by sex,poorest male,24.23959,14.19988,3.37884,Burundi DHS 2016-17. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,BDI,Burundi,2017,wealth,quintile 4,59.00415,27.55653,10.76564,Burundi DHS 2016-17. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,BDI,Burundi,2017,wealth,quintile 1,30.422779,8.7717695,1.4988,Burundi DHS 2016-17. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,BDI,Burundi,2017,wealth,quintile 5,67.582901,43.45219,27.699579,Burundi DHS 2016-17. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,BDI,Burundi,2017,wealth,quintile 2,41.65411,12.93303,2.9589701,Burundi DHS 2016-17. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
DHS,BDI,Burundi,2017,sex,male,48.653111,29.017429,13.52155,Burundi DHS 2016-17. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above.,
EU-SILC,BEL,Belgium,2005,sex,female,,89.160004,87.760002,"Belgium EU-SILC 2005. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
EU-SILC,BEL,Belgium,2005,sex,male,,90.309998,82.160004,"Belgium EU-SILC 2005. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
EU-SILC,BEL,Belgium,2005,wealth,quintile 5,,97.230003,95.519997,"Belgium EU-SILC 2005. World Inequality Database on Education (WIDE), June 2019.",Taken directly from WIDE
