survey,iso_code3,country,year,group,category,comp_prim_v2_m,comp_lowsec_v2_m,comp_upsec_v2_m
EU-SILC,BEL,Belgium,2007,sex,male,100,73.84873962402344,76.63777160644531
EU-SILC,BEL,Belgium,2007,total,total,100,74.17936706542969,81.85858154296875
EU-SILC,BEL,Belgium,2007,wealth,quintile 2,,64.86215972900391,65.31000518798828
EU-SILC,BEL,Belgium,2007,wealth,quintile 3,100,68.887939453125,79.56818389892578
EU-SILC,BEL,Belgium,2007,wealth,quintile 4,100,81.74179840087891,86.42571258544922
EU-SILC,BEL,Belgium,2007,wealth,quintile 5,,79.45005798339844,88.55992889404297
EU-SILC,BEL,Belgium,2009,location,intermediate or densely populated area,100,87.52571105957031,78.66549682617188
EU-SILC,BEL,Belgium,2009,sex,female,100,87.96757507324219,87.10624694824219
EU-SILC,BEL,Belgium,2009,sex,male,,86.95649719238281,69.58075714111328
EU-SILC,BEL,Belgium,2009,total,total,100,87.42286682128906,78.49444580078125
EU-SILC,BEL,Belgium,2009,wealth,quintile 2,,67.31484222412109,38.04206085205078
EU-SILC,BEL,Belgium,2009,wealth,quintile 3,,79.21497344970703,78.43711090087891
EU-SILC,BEL,Belgium,2009,wealth,quintile 4,,95.93917846679688,80.51842498779297
EU-SILC,BEL,Belgium,2009,wealth,quintile 5,,90.66341400146484,89.55957794189453
EU-SILC,BEL,Belgium,2011,location,intermediate or densely populated area,96.11738586425781,86.18387603759766,83.57327270507813
EU-SILC,BEL,Belgium,2011,location,thinly populated area,,,64.98877716064453
EU-SILC,BEL,Belgium,2011,sex,female,,86.92517852783203,84.47048187255859
EU-SILC,BEL,Belgium,2011,sex,male,,85.85149383544922,80.49201965332031
EU-SILC,BEL,Belgium,2011,total,total,96.29669952392578,86.3515625,82.42591857910156
EU-SILC,BEL,Belgium,2011,wealth,quintile 2,,78.16468811035156,57.94918060302734
EU-SILC,BEL,Belgium,2011,wealth,quintile 3,,75.88390350341797,73.67444610595703
EU-SILC,BEL,Belgium,2011,wealth,quintile 4,,90.33267211914063,84.7615966796875
EU-SILC,BEL,Belgium,2011,wealth,quintile 5,,97.89609527587891,97.35724639892578
EU-SILC,BEL,Belgium,2013,location,intermediate or densely populated area,97.87886047363281,85.20950317382813,85.38112640380859
EU-SILC,BEL,Belgium,2013,location,thinly populated area,,80.8538818359375,74.46088409423828
EU-SILC,BEL,Belgium,2013,sex,female,100,84.06977844238281,86.54641723632813
EU-SILC,BEL,Belgium,2013,sex,male,96.11663055419922,84.71676635742188,80.21358489990234
EU-SILC,BEL,Belgium,2013,total,total,98.37793731689453,84.42605590820313,83.35507202148438
EU-SILC,BEL,Belgium,2013,wealth,quintile 2,,65.66713714599609,56.76673126220703
EU-SILC,BEL,Belgium,2013,wealth,quintile 3,,81.43013763427734,72.21358489990234
EU-SILC,BEL,Belgium,2013,wealth,quintile 4,,86.19817352294922,85.99288177490234
EU-SILC,BEL,Belgium,2013,wealth,quintile 5,,94.04808807373047,91.80289459228516
EU-SILC,BEL,Belgium,2015,location,intermediate or densely populated area,99.19001770019531,93.96396636962891,90.37071228027344
EU-SILC,BEL,Belgium,2015,location,thinly populated area,,88.04292297363281,84.76750946044922
EU-SILC,BEL,Belgium,2015,sex,female,100,96.58140563964844,91.48658752441406
EU-SILC,BEL,Belgium,2015,sex,male,96.15602111816406,89.17888641357422,87.06504821777344
EU-SILC,BEL,Belgium,2015,total,total,98.29857635498047,92.86268615722656,89.25368499755859
EU-SILC,BEL,Belgium,2015,wealth,quintile 2,,87.60377502441406,66.70529937744141
EU-SILC,BEL,Belgium,2015,wealth,quintile 3,,88.57968902587891,83.13085174560547
EU-SILC,BEL,Belgium,2015,wealth,quintile 4,100,94.74443054199219,93.08396911621094
EU-SILC,BEL,Belgium,2015,wealth,quintile 5,,97.56593322753906,93.65542602539063
EU-SILC,BEL,Belgium,2017,location,intermediate or densely populated area,98.53612518310547,94.85975646972656,71.45628356933594
EU-SILC,BEL,Belgium,2017,location,thinly populated area,,93.05646514892578,74.36904144287109
EU-SILC,BEL,Belgium,2017,sex,female,100,95.50663757324219,73.41713714599609
EU-SILC,BEL,Belgium,2017,sex,male,98.30445098876953,93.37281799316406,70.36985015869141
EU-SILC,BEL,Belgium,2017,total,total,98.97169494628906,94.44020080566406,71.93556213378906
EU-SILC,BEL,Belgium,2017,wealth,quintile 2,,97.92679595947266,40.36737823486328
EU-SILC,BEL,Belgium,2017,wealth,quintile 3,,89.33779144287109,49.07494354248047
EU-SILC,BEL,Belgium,2017,wealth,quintile 4,100,94.92747497558594,81.99542999267578
EU-SILC,BEL,Belgium,2017,wealth,quintile 5,100,98.01462554931641,83.94310760498047
DHS,BEN,Benin,2001,location,rural,21.26459503173828,3.651732683181763,1.491584300994873
DHS,BEN,Benin,2001,location,urban,47.1219596862793,19.53947830200195,7.635386466979981
DHS,BEN,Benin,2001,sex,female,26.36231994628906,6.309826850891113,2.025072574615479
DHS,BEN,Benin,2001,sex,male,39.94363403320313,17.32682609558106,6.848012447357178
DHS,BEN,Benin,2001,total,total,32.88637542724609,11.0952033996582,4.054250717163086
DHS,BEN,Benin,2006,location,rural,38.99918365478516,11.48700141906738,2.284765481948853
DHS,BEN,Benin,2006,location,urban,62.72516250610352,33.66241073608398,16.49434280395508
DHS,BEN,Benin,2006,poorest by sex,poorest female,13.1264762878418,0,0
DHS,BEN,Benin,2006,poorest by sex,poorest male,25.05513954162598,8.411650657653809,.4693016409873962
DHS,BEN,Benin,2006,sex,female,41.98247146606445,12.0075159072876,5.657723426818848
DHS,BEN,Benin,2006,sex,male,55.12614822387695,32.27499771118164,14.42722797393799
DHS,BEN,Benin,2006,total,total,49.21066284179688,21.28593826293945,9.173880577087402
DHS,BEN,Benin,2006,wealth,quintile 1,19.72231864929199,3.649631500244141,.1804162710905075
DHS,BEN,Benin,2006,wealth,quintile 2,32.41127014160156,9.49223518371582,1.408985376358032
DHS,BEN,Benin,2006,wealth,quintile 3,43.10636520385742,10.13028907775879,1.556198716163635
DHS,BEN,Benin,2006,wealth,quintile 4,59.11320495605469,20.4820556640625,5.271961688995361
DHS,BEN,Benin,2006,wealth,quintile 5,74.10688781738281,48.05545806884766,25.17208480834961
DHS,BEN,Benin,2012,location,rural,52.39817047119141,18.30666732788086,5.579291820526123
DHS,BEN,Benin,2012,location,urban,69.01973724365234,41.65878677368164,22.88105201721191
DHS,BEN,Benin,2012,poorest by sex,poorest female,28.02237510681152,2.563724040985107,0
DHS,BEN,Benin,2012,poorest by sex,poorest male,35.83753204345703,9.315689086914063,1.319299221038818
DHS,BEN,Benin,2012,sex,female,56.13299179077148,20.92168617248535,8.864776611328125
DHS,BEN,Benin,2012,sex,male,61.89381408691406,40.63107299804688,22.55690383911133
DHS,BEN,Benin,2012,total,total,59.38861465454102,30.09760093688965,14.70376586914063
DHS,BEN,Benin,2012,wealth,quintile 1,32.94435882568359,5.937251091003418,.5234355330467224
DHS,BEN,Benin,2012,wealth,quintile 2,47.69865417480469,13.24552917480469,2.722254037857056
DHS,BEN,Benin,2012,wealth,quintile 3,58.05881118774414,21.12339210510254,4.979228019714356
DHS,BEN,Benin,2012,wealth,quintile 4,73.84609222412109,33.96252822875977,9.579346656799316
DHS,BEN,Benin,2012,wealth,quintile 5,80.21876525878906,58.23543167114258,36.21287155151367
MICS,BEN,Benin,2014,location,rural,45.10447311401367,17.44055557250977,1.98625648021698
MICS,BEN,Benin,2014,location,urban,65.18357086181641,37.44681549072266,17.15248870849609
MICS,BEN,Benin,2014,poorest by sex,poorest female,20.97318077087402,1.629296898841858,0
MICS,BEN,Benin,2014,poorest by sex,poorest male,33.4912109375,14.47843933105469,1.488605856895447
MICS,BEN,Benin,2014,sex,female,48.37271118164063,19.21711921691895,6.322484970092773
MICS,BEN,Benin,2014,sex,male,59.42778778076172,37.15149307250977,14.51008796691895
MICS,BEN,Benin,2014,total,total,54.32471466064453,27.84690475463867,9.984670639038086
MICS,BEN,Benin,2014,wealth,quintile 1,28.17365837097168,8.170756340026856,.6064472198486328
MICS,BEN,Benin,2014,wealth,quintile 2,43.97470474243164,14.31693744659424,.435271292924881
MICS,BEN,Benin,2014,wealth,quintile 3,52.659423828125,19.1914176940918,3.785319566726685
MICS,BEN,Benin,2014,wealth,quintile 4,65.11970520019531,31.37691688537598,6.502599239349365
MICS,BEN,Benin,2014,wealth,quintile 5,79.48557281494141,53.15123748779297,30.35198211669922
DHS,BEN,Benin,2017,location,rural,40.43141937255859,11.95122241973877,3.66624641418457
DHS,BEN,Benin,2017,location,urban,57.92332458496094,28.0910587310791,14.8613977432251
DHS,BEN,Benin,2017,poorest by sex,poorest female,17.63043212890625,2.603058815002441,.195540115237236
DHS,BEN,Benin,2017,poorest by sex,poorest male,24.19621086120606,4.733103752136231,.9857414960861206
DHS,BEN,Benin,2017,sex,female,44.1086540222168,13.41201686859131,5.384364128112793
DHS,BEN,Benin,2017,sex,male,50.91640853881836,24.92208480834961,12.0786247253418
DHS,BEN,Benin,2017,total,total,47.57439041137695,18.57976150512695,8.391746520996094
DHS,BEN,Benin,2017,wealth,quintile 1,21.17809677124023,3.557495355606079,.5739787817001343
DHS,BEN,Benin,2017,wealth,quintile 2,33.05875396728516,9.388717651367188,1.734944820404053
DHS,BEN,Benin,2017,wealth,quintile 3,44.62224578857422,13.61770439147949,4.153618812561035
DHS,BEN,Benin,2017,wealth,quintile 4,57.65834426879883,20.97555732727051,5.613529682159424
DHS,BEN,Benin,2017,wealth,quintile 5,76.01744079589844,42.39266967773438,24.5557918548584
DHS,BFA,Burkina Faso,2003,location,rural,15.17636299133301,2.066344022750855,.4122383296489716
DHS,BFA,Burkina Faso,2003,location,urban,58.65692901611328,28.98183250427246,15.95567798614502
DHS,BFA,Burkina Faso,2003,poorest by sex,poorest female,3.442598819732666,0,0
DHS,BFA,Burkina Faso,2003,poorest by sex,poorest male,10.91787719726563,.915652871131897,.1189031302928925
DHS,BFA,Burkina Faso,2003,sex,female,22.5501823425293,6.758688926696777,3.556211233139038
DHS,BFA,Burkina Faso,2003,sex,male,28.80982398986816,12.310302734375,6.374747276306152
DHS,BFA,Burkina Faso,2003,total,total,25.81669425964356,9.330302238464356,4.795318603515625
DHS,BFA,Burkina Faso,2003,wealth,quintile 1,7.350419998168945,.3935898244380951,.0569374412298203
DHS,BFA,Burkina Faso,2003,wealth,quintile 2,12.38286590576172,1.140684127807617,0
DHS,BFA,Burkina Faso,2003,wealth,quintile 3,15.473069190979,2.121306419372559,0
DHS,BFA,Burkina Faso,2003,wealth,quintile 4,21.73774337768555,4.556249618530273,.5987818837165833
DHS,BFA,Burkina Faso,2003,wealth,quintile 5,56.68458938598633,27.74383163452148,15.08254432678223
MICS,BFA,Burkina Faso,2006,location,rural,16.48282623291016,2.849207401275635,.2941828966140747
MICS,BFA,Burkina Faso,2006,location,urban,63.10417175292969,25.76651191711426,7.496849536895752
MICS,BFA,Burkina Faso,2006,poorest by sex,poorest female,11.33995246887207,.6766566634178162,0
MICS,BFA,Burkina Faso,2006,poorest by sex,poorest male,15.43132781982422,.56391441822052,0
MICS,BFA,Burkina Faso,2006,sex,female,26.60030174255371,8.748497009277344,2.256871461868286
MICS,BFA,Burkina Faso,2006,sex,male,31.88186264038086,13.35051345825195,3.167169570922852
MICS,BFA,Burkina Faso,2006,total,total,29.54793930053711,11.06182289123535,2.683198928833008
MICS,BFA,Burkina Faso,2006,wealth,quintile 1,13.89187717437744,.6143328547477722,0
MICS,BFA,Burkina Faso,2006,wealth,quintile 2,11.7708044052124,1.879364967346191,0
MICS,BFA,Burkina Faso,2006,wealth,quintile 3,13.74993133544922,1.878249049186707,.4955252707004547
MICS,BFA,Burkina Faso,2006,wealth,quintile 4,30.90805435180664,2.970146417617798,.7743979096412659
MICS,BFA,Burkina Faso,2006,wealth,quintile 5,66.56476593017578,33.12697982788086,8.258293151855469
DHS,BFA,Burkina Faso,2010,location,rural,20.75964736938477,3.023205041885376,.2367347180843353
DHS,BFA,Burkina Faso,2010,location,urban,58.41205596923828,21.71727180480957,10.83543205261231
DHS,BFA,Burkina Faso,2010,poorest by sex,poorest female,9.848160743713379,.730302631855011,0
DHS,BFA,Burkina Faso,2010,poorest by sex,poorest male,10.72697353363037,1.143418788909912,.4098672270774841
DHS,BFA,Burkina Faso,2010,sex,female,29.51918792724609,5.600882053375244,2.297656536102295
DHS,BFA,Burkina Faso,2010,sex,male,32.12549209594727,13.36606311798096,6.182206630706787
DHS,BFA,Burkina Faso,2010,total,total,30.9079761505127,9.020027160644531,3.856788635253906
DHS,BFA,Burkina Faso,2010,wealth,quintile 1,10.35858535766602,.9212532043457031,.166271299123764
DHS,BFA,Burkina Faso,2010,wealth,quintile 2,17.44890403747559,1.543676495552063,.1534327119588852
DHS,BFA,Burkina Faso,2010,wealth,quintile 3,22.29221343994141,2.652587652206421,.4088033437728882
DHS,BFA,Burkina Faso,2010,wealth,quintile 4,34.57602691650391,5.334527015686035,.2212554514408112
DHS,BFA,Burkina Faso,2010,wealth,quintile 5,60.37672805786133,23.95127105712891,11.60306072235107
DHS,BGD,Bangladesh,2000,location,rural,57.97610855102539,35.58820343017578,6.816529273986816
DHS,BGD,Bangladesh,2000,location,urban,66.83531951904297,49.98514556884766,24.69323348999023
DHS,BGD,Bangladesh,2000,sex,female,61.93778610229492,36.20025253295898,8.929693222045898
DHS,BGD,Bangladesh,2000,sex,male,56.89357376098633,41.28313827514648,12.49250030517578
DHS,BGD,Bangladesh,2000,total,total,59.57744598388672,38.46099853515625,10.53712844848633
DHS,BGD,Bangladesh,2004,location,rural,62.79464340209961,37.36789703369141,5.313045978546143
DHS,BGD,Bangladesh,2004,location,urban,69.00939178466797,46.07411575317383,15.08540534973145
DHS,BGD,Bangladesh,2004,poorest by sex,poorest female,43.04576873779297,6.357905864715576,0
DHS,BGD,Bangladesh,2004,poorest by sex,poorest male,27.66386032104492,6.790576934814453,0
DHS,BGD,Bangladesh,2004,sex,female,69.18051910400391,41.38095855712891,5.801961421966553
DHS,BGD,Bangladesh,2004,sex,male,58.0614013671875,36.91274642944336,10.07717037200928
DHS,BGD,Bangladesh,2004,total,total,64.14862060546875,39.37864685058594,7.629466056823731
DHS,BGD,Bangladesh,2004,wealth,quintile 1,36.41116714477539,6.535408020019531,0
DHS,BGD,Bangladesh,2004,wealth,quintile 2,56.1042366027832,20.95506095886231,.8136688470840454
DHS,BGD,Bangladesh,2004,wealth,quintile 3,66.14026641845703,34.93447494506836,4.648225784301758
DHS,BGD,Bangladesh,2004,wealth,quintile 4,80.58339691162109,53.75424575805664,6.534657001495361
DHS,BGD,Bangladesh,2004,wealth,quintile 5,79.66487121582031,65.26821136474609,20.1900577545166
MICS,BGD,Bangladesh,2006,location,rural,71.66624450683594,44.3769416809082,7.389123916625977
MICS,BGD,Bangladesh,2006,location,urban,75.34474182128906,56.49372482299805,23.79886436462402
MICS,BGD,Bangladesh,2006,poorest by sex,poorest female,59.70763397216797,18.87363243103027,.704374372959137
MICS,BGD,Bangladesh,2006,poorest by sex,poorest male,44.65781402587891,17.62022972106934,1.339509129524231
MICS,BGD,Bangladesh,2006,sex,female,78.15853118896484,50.72467803955078,9.991374969482422
MICS,BGD,Bangladesh,2006,sex,male,67.01149749755859,45.0103759765625,16.22499465942383
MICS,BGD,Bangladesh,2006,total,total,72.70892333984375,48.04081344604492,12.69315528869629
MICS,BGD,Bangladesh,2006,wealth,quintile 1,52.02114486694336,18.30950546264648,.9063262343406677
MICS,BGD,Bangladesh,2006,wealth,quintile 2,64.72682189941406,30.4208869934082,2.47771430015564
MICS,BGD,Bangladesh,2006,wealth,quintile 3,75.46773529052734,42.71364593505859,5.770401477813721
MICS,BGD,Bangladesh,2006,wealth,quintile 4,82.58755493164063,59.2427864074707,12.31655693054199
MICS,BGD,Bangladesh,2006,wealth,quintile 5,85.72201538085938,76.09624481201172,33.1464958190918
DHS,BGD,Bangladesh,2007,location,rural,66.82939147949219,39.60945892333984,5.264460563659668
DHS,BGD,Bangladesh,2007,location,urban,69.11466217041016,48.73016357421875,16.91101455688477
DHS,BGD,Bangladesh,2007,poorest by sex,poorest female,52.14394378662109,21.19965171813965,0
DHS,BGD,Bangladesh,2007,poorest by sex,poorest male,35.76270294189453,14.38485717773438,.866003155708313
DHS,BGD,Bangladesh,2007,sex,female,72.12760925292969,44.85515213012695,6.7847580909729
DHS,BGD,Bangladesh,2007,sex,male,61.96793365478516,37.66085815429688,10.01168918609619
DHS,BGD,Bangladesh,2007,total,total,67.32884979248047,41.75809478759766,8.172186851501465
DHS,BGD,Bangladesh,2007,wealth,quintile 1,43.74940872192383,18.03287506103516,.3673452734947205
DHS,BGD,Bangladesh,2007,wealth,quintile 2,58.94696807861328,25.89981842041016,2.416878461837769
DHS,BGD,Bangladesh,2007,wealth,quintile 3,72.60062408447266,39.05861663818359,5.116055488586426
DHS,BGD,Bangladesh,2007,wealth,quintile 4,77.39963531494141,52.02587890625,6.945987224578857
DHS,BGD,Bangladesh,2007,wealth,quintile 5,81.24554443359375,65.06820678710938,21.70837020874023
DHS,BGD,Bangladesh,2011,location,rural,73.47072601318359,48.00883865356445,10.08112525939941
DHS,BGD,Bangladesh,2011,location,urban,79.10136413574219,58.13782119750977,22.32582092285156
DHS,BGD,Bangladesh,2011,poorest by sex,poorest female,52.20632553100586,15.57118701934815,0
DHS,BGD,Bangladesh,2011,poorest by sex,poorest male,42.50801849365234,17.28668212890625,.7085390686988831
DHS,BGD,Bangladesh,2011,sex,female,79.43928527832031,51.59567642211914,10.68282508850098
DHS,BGD,Bangladesh,2011,sex,male,69.62300872802734,49.17394256591797,17.94197845458984
DHS,BGD,Bangladesh,2011,total,total,74.78202819824219,50.63493728637695,13.4472827911377
DHS,BGD,Bangladesh,2011,wealth,quintile 1,47.34285354614258,16.26639175415039,.2403778284788132
DHS,BGD,Bangladesh,2011,wealth,quintile 2,68.81936645507813,36.42527008056641,3.490232944488525
DHS,BGD,Bangladesh,2011,wealth,quintile 3,80.88433074951172,49.5438232421875,10.86852550506592
DHS,BGD,Bangladesh,2011,wealth,quintile 4,86.55851745605469,65.24708557128906,16.21519470214844
DHS,BGD,Bangladesh,2011,wealth,quintile 5,87.67804718017578,73.71278381347656,30.39222145080566
MICS,BGD,Bangladesh,2013,location,rural,52.51687240600586,17.75090789794922,25.43272018432617
MICS,BGD,Bangladesh,2013,location,urban,46.37532043457031,31.53911018371582,38.60984802246094
MICS,BGD,Bangladesh,2013,poorest by sex,poorest female,47.3815803527832,2.510192632675171,1.005273818969727
MICS,BGD,Bangladesh,2013,poorest by sex,poorest male,21.67181968688965,2.294745683670044,7.425440788269043
MICS,BGD,Bangladesh,2013,sex,female,64.91733551025391,28.39842987060547,28.64547157287598
MICS,BGD,Bangladesh,2013,sex,male,40.51271438598633,16.05941009521484,28.03817176818848
MICS,BGD,Bangladesh,2013,total,total,51.21765899658203,20.66515159606934,28.30875587463379
MICS,BGD,Bangladesh,2013,wealth,quintile 1,31.74377059936523,2.376225471496582,4.459919929504395
MICS,BGD,Bangladesh,2013,wealth,quintile 2,51.40338516235352,9.607669830322266,10.11954689025879
MICS,BGD,Bangladesh,2013,wealth,quintile 3,61.89652252197266,18.56726455688477,29.26349258422852
MICS,BGD,Bangladesh,2013,wealth,quintile 4,64.3184814453125,33.4815788269043,45.20782089233398
MICS,BGD,Bangladesh,2013,wealth,quintile 5,62.93094635009766,59.36645889282227,66.35364532470703
DHS,BGD,Bangladesh,2014,location,rural,79.73283386230469,53.85736846923828,15.78517723083496
DHS,BGD,Bangladesh,2014,location,urban,80.80690002441406,57.59105682373047,25.99403190612793
